tok	cat
Kajzer	x
gewählt	x
,	x
worauf	x
die	x
eingelangten	x
zahlreichen	x
Begrüßungstelegramme	x
ver	x
lesen	x
wurden	x
.	x
Der	x
erste	x
Redner	x
,	x
Südbahnbeamte	x
Nikolits	x
vom	x
Beamtenverein	x
,	x
begrüßte	x
es	x
,	x
daß	indirect
die	indirect
Versammlung	indirect
so	indirect
überaus	indirect
zahlreich	indirect
besucht	indirect
sei	indirect
;	indirect
es	indirect
lege	indirect
dies	indirect
Zeugnis	indirect
ab	indirect
von	indirect
einem	indirect
allseitigen	indirect
,	indirect
zielbewußten	indirect
Eingreifen	indirect
.	indirect
Wir	x
stehen	x
,	x
sagt	x
der	x
Redner	x
,	x
vor	x
einem	x
entscheidenden	x
Schritte	x
,	x
vor	x
dem	x
Kampfe	x
um	x
die	x
wirtschaftliche	x
Existenz	x
.	x
Nicht	indirect
als	indirect
Beamte	indirect
spreche	indirect
er	indirect
hier	indirect
,	indirect
sondern	indirect
als	indirect
Koalierter	indirect
,	indirect
als	indirect
Kamerad	indirect
.	indirect
(	x
Lebhafter	x
Beifall	x
.	x
)	x
An	x
keinen	x
sonstigen	x
Stand	x
im	x
Getriebe	x
des	x
Staates	x
werden	x
solche	x
Anforderungen	x
gerichtet	x
als	x
an	x
den	x
Eisenbahner	x
;	x
seine	x
ganze	x
geistige	x
und	x
körperliche	x
Kraft	x
müsse	x
er	x
dem	x
Dienste	x
widmen	x
,	x
seine	x
Verantwortung	x
sei	x
eine	x
ungeheuere	x
.	x
Und	x
die	x
Gegenleistung	x
?	x
Die	x
Verwaltungen	x
sorgen	x
immer	x
nur	x
für	x
die	x
modernen	x
Anforderungen	x
an	x
das	x
tote	x
Material	x
;	x
dem	x
lebenden	x
Menschenmaterial	x
,	x
das	x
die	x
Werte	x
schafft	x
,	x
dem	x
gegenüber	x
beobachte	x
man	x
nicht	x
einmal	x
die	x
Pflicht	x
der	x
Menschlichkeit	x
.	x
Wir	x
wollen	x
nicht	x
als	x
Revolutionäre	x
kommen	x
,	x
aber	x
daß	indirect
mit	indirect
Petitionen	indirect
und	indirect
Memoranden	indirect
bisher	indirect
gar	indirect
nichts	indirect
geholfen	indirect
wurde	indirect
,	x
sei	x
zweifellos	x
.	x
Es	x
dürfe	x
jetzt	x
nur	x
nach	x
einem	x
Grundsatze	x
vorgegangen	x
werden	x
:	x
Alle	x
für	x
einen	x
und	x
einer	x
für	x
alle	x
!	x
(	x
Lebhafter	x
Beifall	x
.	x
)	x
Und	x
dieser	x
Rütlischwur	x
müsse	x
fortwirken	x
für	x
alle	x
Zeit	x
.	x
—	x
Gewerkschaftsbeamte	x
Duschek	x
aus	x
Wien	x
verwies	x
auf	x
die	x
passive	x
Resistenz	x
im	x
Jahre	x
1905	x
;	x
damals	x
sei	x
den	x
Eisenbahnern	x
Honig	x
um	x
den	x
Mund	x
geschmiert	x
,	x
Versprechungen	x
auf	x
dem	x
Papier	x
gegeben	x
worden	x
.	x
Nunmehr	x
sei	x
man	x
willens	x
,	x
die	x
ehrliche	x
Durchführung	x
jener	x
Versprechungen	x
zu	x
erzwingen	x
!	x
Wir	x
suchen	x
,	x
sagte	x
Redner	x
,	x
den	x
Kampf	x
nicht	x
.	x
denn	x
wir	x
wissen	x
,	x
welche	indirect
Opfer	indirect
er	indirect
verlangen	indirect
kann	indirect
.	indirect
Aber	x
wir	x
scheuen	x
ihn	x
auch	x
nicht	x
!	x
Man	x
dürfe	x
es	x
aber	x
nicht	x
so	x
machen	x
wie	x
bei	x
der	x
passiven	x
Resistenz	x
anno	x
1905	x
;	x
damals	x
sei	x
auch	x
alles	x
mögliche	x
erklärt	x
worden	x
;	x
als	x
aber	x
die	x
Marburger	x
Südbahner	x
ihren	x
dicken	x
Inspektor	x
erblickten	x
(	x
große	x
Heiterkeit	x
)	x
,	x
sei	x
den	x
meisten	x
das	x
Herz	x
wieder	x
in	x
die	x
Hosen	x
gefallen	x
.	x
Diesmal	x
müsse	x
aber	x
aus	x
einem	x
andern	x
Loche	x
gepfiffen	x
werden	x
,	x
diesmal	x
werden	x
den	x
Haupttruppen	x
auch	x
die	x
Reserve	x
,	x
bestehend	x
aus	x
Werkstätten-	x
und	x
Bahnerhaltungsarbeitern	x
,	x
folgen	x
.	x
Es	x
werde	x
noch	x
einmal	x
mit	x
einem	x
Memorandum	x
an	x
die	x
Verwaltung	x
der	x
Südbahn	x
herangetreten	x
werden	x
,	x
worauf	x
den	x
Vertrauensmännern	x
die	x
entsprechenden	x
Weisungen	x
zugehen	x
werden	x
.	x
Die	x
Besitzer	x
der	x
„	x
Goldprioritäten	x
“	x
(	x
?	x
)	x
der	x
Südbahn	x
werden	x
gewiß	x
die	x
Million	x
oder	x
mehr	x
lieber	x
zahlen	x
,	x
als	x
sich	x
in	x
einen	x
solchen	x
Kampf	x
einlassen	x
.	x
(	x
Großer	x
Beifall	x
.	x
)	x
—	x
Herr	x
Kopac	x
aus	x
Triest	x
,	x
Sekretär	x
der	x
dortigen	x
Rechtsschutz-	x
und	x
Gewerkschaftskommission	x
,	x
drückte	x
seine	x
Freude	x
darüber	x
aus	x
,	x
daß	x
nun	x
auch	x
die	x
Beamten	x
radikaler	x
werden	x
.	x
Sie	x
sollen	x
sich	x
aber	x
,	x
sagte	x
der	x
Redner	x
,	x
vom	x
Beamtenvereine	x
lossagen	x
und	x
in	x
den	x
Rechtsschutzverein	x
eintreten	x
.	x
Im	x
Gegensatze	x
zum	x
ersten	x
Redner	x
müsse	x
er	x
betonen	x
,	x
daß	indirect
die	indirect
Beamten	indirect
revolutionär	indirect
werden	indirect
müssen	indirect
,	indirect
wenn	indirect
sie	indirect
etwas	indirect
erreichen	indirect
wollen	indirect
.	indirect
Dem	x
Memorandum	x
dürfe	x
nur	x
eine	x
kurze	x
Frist	x
zur	x
Erfüllung	x
gesteckt	x
werden	x
.	x
Die	x
Südbahngesellschaft	x
sage	x
immer	x
,	x
sie	indirect
sei	indirect
passiv	indirect
,	indirect
habe	indirect
kein	indirect
Geld	indirect
.	indirect
(	x
Heiterkeit	x
.	x
)	x
Nächstens	x
werde	x
die	x
Südbahngesellschaft	x
in	x
Triest	x
ihr	x
50jähriges	x
Jubiläum	x
feiern	x
,	x
wozu	x
sie	x
80.000	x
Kronen	x
ausgeworfen	x
habe	x
.	x
Da	x
werde	x
es	x
Champagner	x
geben	x
,	x
da	x
werde	x
„	x
gefressen	x
und	x
gesoffen	x
“	x
werden	x
.	x
So	x
scheue	x
sich	x
die	x
Südbahn	x
nicht	x
,	x
für	x
solche	x
Zwecke	x
rund	x
100.000	x
K.	x
hinauszuwerfen	x
;	x
wenn	x
aber	x
ihre	x
Bediensteten	x
eine	x
Lohnaufbesserung	x
verlangen	x
,	x
dann	x
ziehe	x
sie	x
sich	x
den	x
Bettelrock	x
an	x
und	x
sage	x
,	x
sie	indirect
habe	indirect
nichts	indirect
!	indirect
(	x
Großer	x
Beifall	x
.	x
)	x
Redner	x
verweist	x
auf	x
die	x
vom	x
Vorredner	x
erwähnten	x
Reserven	x
,	x
betonte	x
aber	x
,	x
daß	indirect
man	indirect
viele	indirect
„	indirect
Rekruten	indirect
“	indirect
habe	indirect
,	indirect
die	indirect
mit	indirect
den	indirect
„	indirect
Gewehren	indirect
“	indirect
noch	indirect
nicht	indirect
umgehen	indirect
können	indirect
und	indirect
vielleicht	indirect
auf	indirect
den	indirect
Nebenmann	indirect
oder	indirect
auf	indirect
sich	indirect
selber	indirect
schießen	indirect
.	indirect
Redner	x
begreife	x
,	x
daß	indirect
die	indirect
Beamten	indirect
gerne	indirect
400	indirect
K.	indirect
mehr	indirect
haben	indirect
möchten	indirect
,	indirect
aber	indirect
wo	indirect
bleibe	indirect
die	indirect
Garantie	indirect
,	indirect
daß	indirect
nicht	indirect
viele	indirect
beim	indirect
ersten	indirect
Schusse	indirect
schon	indirect
davonlaufen	indirect
?	indirect
Viele	x
Beamte	x
schnauzen	x
die	x
Diener	x
an	x
und	x
da	x
könne	x
man	x
nicht	x
verlangen	x
,	x
daß	indirect
die	indirect
Arbeiter	indirect
den	indirect
Beamten	indirect
ohneweiteres	indirect
den	indirect
Rücken	indirect
decken	indirect
.	indirect
Die	x
Beamten	x
mögen	x
daher	x
ihren	x
Kastengeist	x
ablegen	x
,	x
was	x
eine	x
Gewähr	x
für	x
die	x
Zukunft	x
sei	x
.	x
Bei	x
einer	x
passiven	x
Resistenz	x
könnten	x
dann	x
die	x
Beamten	x
viel	x
helfen	x
,	x
z	x
.	x
B.	x
,	x
wenn	x
sie	x
statt	x
Pauspapier	x
zu	x
verwenden	x
,	x
alles	x
mit	x
Feder	x
und	x
Tinte	x
schreiben	x
.	x
An	x
die	x
Wiener	x
Zentrale	x
der	x
Organisation	x
der	x
Bahnangestellten	x
aber	x
richte	x
Redner	x
die	x
Mahnung	x
,	x
nicht	indirect
bloß	indirect
darauf	indirect
zu	indirect
sehen	indirect
,	indirect
daß	indirect
recht	indirect
viele	indirect
Arbeiter	indirect
der	indirect
Organisation	indirect
beitreten	indirect
,	indirect
sondern	indirect
auch	indirect
dafür	indirect
zu	indirect
wirken	indirect
,	indirect
daß	indirect
die	indirect
ökonomische	indirect
Lage	indirect
der	indirect
Arbeiter	indirect
einmal	indirect
eine	indirect
bessere	indirect
werde	indirect
.	indirect
(	x
Beifall	x
.	x
)	x
Redner	x
kam	x
schließlich	x
noch	x
einmal	x
auf	x
die	x
in	x
Aussicht	x
stehende	x
passive	x
Resistenz	x
zu	x
sprechen	x
,	x
zu	x
deren	x
Durchführung	x
kein	x
Mut	x
gehöre	x
;	x
während	x
ihrer	x
Dauer	x
bekomme	x
ja	x
ohnehin	x
jeder	x
sein	x
Gehalt	x
oder	x
Lohn	x
und	x
wenn	x
ein	x
Vor	x
gesetzter	x
einem	x
„	x
Resistenzler	x
“	x
vorhalte	x
,	x
daß	indirect
er	indirect
passive	indirect
Resistenz	indirect
betreibe	indirect
,	x
so	x
könne	x
dieser	x
ihm	x
ruhig	x
antworten	x
,	x
daß	indirect
dies	indirect
eine	indirect
Lüge	indirect
sei	indirect
,	indirect
da	indirect
nach	indirect
den	indirect
Vorschriften	indirect
gearbeitet	indirect
werde	indirect
.	indirect
Mit	x
einer	x
Erörterung	x
des	x
autonomistischen	x
nationalen	x
Programmes	x
der	x
Sozialdemokraten	x
schloß	x
der	x
Redner	x
unter	x
lebhaftem	x
Beifall	x
seine	x
Ausführungen	x
.	x
—	x
Beamter	x
Brüder	x
in	x
Wien	x
trat	x
für	x
die	x
Solidarität	x
ein	x
;	x
Zugsführer	x
i.	x
P.	x
Kolleger	x
aus	x
Graz	x
wies	x
darauf	x
hin	x
,	x
daß	indirect
schon	indirect
viel	indirect
gewonnen	indirect
sei	indirect
,	indirect
wenn	indirect
die	indirect
Beamten	indirect
die	indirect
Arbeiter	indirect
bei	indirect
der	indirect
passiven	indirect
Resistenz	indirect
nicht	indirect
behindern	indirect
.	indirect
Weiters	x
gab	x
Redner	x
taktische	x
Ratschläge	x
.	x
Beamter	x
Wild	x
aus	x
Wien	x
trat	x
gleichfalls	x
für	x
die	x
Einigkeit	x
ein	x
und	x
erinnerte	x
daran	x
,	x
daß	indirect
der	indirect
jetzige	indirect
Eisenbahnminister	indirect
Dr.	indirect
v.	indirect
Derschatta	indirect
zurzeit	indirect
,	indirect
als	indirect
er	indirect
noch	indirect
einfacher	indirect
Abgeordneter	indirect
war	indirect
,	indirect
in	indirect
einer	indirect
Bahnbeamtenversammlung	indirect
zu	indirect
dem	indirect
Verlangen	indirect
nach	indirect
Besserung	indirect
der	indirect
Lage	indirect
den	indirect
Beamten	indirect
gesagt	indirect
habe	indirect
:	indirect
„	indirect
Machen	indirect
Sie	indirect
nur	indirect
tüchtig	indirect
Musik	indirect
;	indirect
für	indirect
die	indirect
Resonanz	indirect
werden	indirect
schon	indirect
wir	indirect
sorgen	indirect
!	indirect
“	indirect
Heute	x
,	x
fuhr	x
der	x
Redner	x
fort	x
,	x
habe	x
Dr.	x
v.	x
Derschatta	x
Gelegenheit	x
,	x
das	x
Versprechen	x
einzulösen	x
.	x
—	x
Namens	x
des	x
Bahnmeisterverbandes	x
sicherte	x
Bahnmeister	x
Musil	x
aus	x
Saldenhofen	x
die	x
vollste	x
Solidarität	x
zu	x
und	x
Kondukteur	x
Tomschitz	x
aus	x
Marburg	x
mahnte	x
,	x
die	indirect
Einigkeit	indirect
auch	indirect
nach	indirect
errungenem	indirect
Siege	indirect
aufrechtzuerhalten	indirect
.	indirect
Das	x
Mitglied	x
des	x
ungarischen	x
Zentralverbandes	x
,	x
Wonjafka	x
,	x
überbrachte	x
die	x
Grüße	x
dieses	x
Verbandes	x
und	x
der	x
Südbahner	x
in	x
Ofenpest	x
.	x
Er	x
trat	x
auch	x
für	x
die	x
Einigkeit	x
ein	x
und	x
gab	x
seiner	x
Verwunderung	x
Ausdruck	x
darüber	x
,	x
daß	x
sich	x
die	x
Beamten	x
mit	x
einer	x
Forderung	x
nach	x
einer	x
400	x
Kronen-Zulage	x
begnügen	x
.	x
Redner	x
erklärte	x
,	x
die	indirect
österreichischen	indirect
Eisenbahner	indirect
können	indirect
sich	indirect
auf	indirect
die	indirect
ungarischen	indirect
verlassen	indirect
.	indirect
Lokomotivführer	x
Dolinschek	x
aus	x
Marburg	x
sagte	x
,	x
daß	indirect
sich	indirect
auch	indirect
die	indirect
Lokomotivführer	indirect
mit	indirect
den	indirect
anderen	indirect
Kategorien	indirect
solidarisch	indirect
fühlen	indirect
.	indirect
Südbahnangestellter	x
Juritsch	x
betonte	x
,	x
daß	indirect
die	indirect
gehörten	indirect
Reden	indirect
zwar	indirect
alle	indirect
sehr	indirect
schön	indirect
gewesen	indirect
seien	indirect
;	indirect
damit	indirect
sei	indirect
aber	indirect
wenig	indirect
geholfen	indirect
,	indirect
man	indirect
möge	indirect
lieber	indirect
Positives	indirect
schaffen	indirect
,	indirect
z	indirect
.	indirect
B.	indirect
die	indirect
Errichtung	indirect
einer	indirect
entsprechenden	indirect
Alters-	indirect
und	indirect
Invalidenversorgung	indirect
.	indirect
Redner	x
schilderte	x
die	x
traurige	x
Lage	x
,	x
in	x
die	x
jetzt	x
die	x
Familien	x
kommen	x
,	x
wenn	x
der	x
Ernährer	x
nichts	x
mehr	x
verdienen	x
könne	x
.	x
Redner	x
Duschek	x
aus	x
Wien	x
antwortete	x
seinem	x
Vorredner	x
in	x
erregter	x
Weise	x
.	x
Dieser	x
gehöre	x
einer	x
Partei	x
an	x
,	x
die	x
den	x
Arbeitern	x
immer	x
Prügel	x
zwischen	x
die	x
Füße	x
werfe	x
(	x
Rufe	x
:	x
die	x
Christlichsozialen	x
!	x
)	x
,	x
die	x
mit	x
den	x
allergrößten	x
Gemeinheiten	x
vorgehe	x
.	x
Der	x
Vorredner	x
solle	x
zum	x
Dr.	x
Lueger	x
gehen	x
,	x
für	x
ihn	x
sei	x
kein	x
Platz	x
da	x
hier	x
!	x
(	x
Stürmischer	x
Beifall	x
,	x
großer	x
Lärm	x
,	x
Pfuirufe	x
auf	x
die	x
Christlichsozialen	x
,	x
es	x
wird	x
mit	x
Pfeiferln	x
gepfiffen	x
.	x
)	x
Redner	x
griff	x
,	x
nachdem	x
sich	x
der	x
Tumult	x
gelegt	x
hatte	x
,	x
den	x
Dr.	x
Lueger	x
und	x
die	x
christlichsoziale	x
Partei	x
in	x
der	x
schärfsten	x
Weise	x
an	x
und	x
erklärte	x
,	x
er	indirect
müsse	indirect
sich	indirect
dagegen	indirect
verwahren	indirect
,	indirect
daß	indirect
Christlichsoziale	indirect
hier	indirect
mitberaten	indirect
,	indirect
denn	indirect
diese	indirect
Partei	indirect
würde	indirect
alle	indirect
wieder	indirect
so	indirect
verraten	indirect
wie	indirect
immer	indirect
!	indirect
(	x
Lang	x
anhaltender	x
Beifall	x
und	x
Entrüstungsrufe	x
gegen	x
die	x
Christlichsozialen	x
.	x
)	x
Der	x
Vorsitzende	x
ließ	x
über	x
eine	x
Entschließung	x
abstimmen	x
,	x
welche	x
es	x
mit	x
Befriedigung	x
feststellt	x
,	x
daß	indirect
es	indirect
gelungen	indirect
sei	indirect
,	indirect
die	indirect
Solidarität	indirect
aller	indirect
Kategorien	indirect
herbeizuführen	indirect
;	x
es	x
werde	x
gelobt	x
,	x
in	indirect
treuer	indirect
Solidarität	indirect
auszuharren	indirect
,	indirect
bis	indirect
alle	indirect
Forderungen	indirect
erfüllt	indirect
seien	indirect
und	indirect
jede	indirect
Kategorie	indirect
den	indirect
entsprechenden	indirect
Lohn	indirect
bekomme	indirect
;	x
an	x
das	x
Parlament	x
wird	x
die	x
Bitte	x
um	x
Unterstützung	x
gerichtet	x
und	x
der	x
Zentrale	x
der	x
Koalition	x
zugerufen	x
:	x
„	x
Wir	x
sind	x
gerüstet	x
!	x
“	x
Diese	x
Entschließung	x
wurde	x
unter	x
lebhaftem	x
Beifall	x
und	x
ohne	x
Widerspruch	x
angenommen	x
.	x
Herr	x
Petelinschek	x
machte	x
noch	x
darauf	x
aufmerksam	x
,	x
daß	indirect
die	indirect
Kohlenarbeiter	indirect
ebenfalls	indirect
zur	indirect
Koalition	indirect
gehören	indirect
.	indirect
Herr	x
Tomschitz	x
forderte	x
die	x
Zentrale	x
auf	x
,	x
sich	indirect
mit	indirect
dem	indirect
Memorandum	indirect
zu	indirect
beeilen	indirect
.	indirect
Herr	x
Kopac	x
erklärte	x
noch	x
,	x
daß	indirect
anläßlich	indirect
des	indirect
Festbankettes	indirect
der	indirect
Südbahn	indirect
in	indirect
Triest	indirect
dort	indirect
eine	indirect
Demonstration	indirect
von	indirect
Eisenbahnern	indirect
stattfinden	indirect
werde	indirect
,	indirect
zu	indirect
welcher	indirect
das	indirect
Personal	indirect
aller	indirect
jener	indirect
Stationen	indirect
kommen	indirect
soll	indirect
,	indirect
welche	indirect
etwas	indirect
erreichen	indirect
wollen	indirect
.	indirect
Hierauf	x
wurde	x
die	x
Versammlung	x
geschlossen	x
.	x
Eine	x
interessante	x
Schaustellung	x
.	x
Eine	x
Dame	x
,	x
die	x
frei	x
in	x
der	x
Luft	x
schwebt	x
,	x
—	x
in	x
der	x
Ausstellung	x
Kärntnerstraße	x
10	x
wird	x
dem	x
Zuschauer	x
die	x
Gelegenheit	x
geboten	x
werden	x
,	x
„	x
Lona	x
,	x
das	x
Welträtsel	x
“	x
,	x
das	x
magische	x
Wunder	x
,	x
in	x
allernächster	x
Nähe	x
in	x
Augenschein	x
zu	x
nehmen	x
.	x
Man	x
sieht	x
die	x
in	x
einen	x
scheinbar	x
hypnotischen	x
Schlaf	x
versetzte	x
junge	x
Dame	x
auf	x
dem	x
Ruhebett	x
liegen	x
,	x
worauf	x
sie	x
auf	x
Geheiß	x
ihres	x
Herrn	x
in	x
wagrechter	x
Lage	x
recht	x
hoch	x
emporschwebt	x
.	x
Ein	x
über	x
sie	x
hingezogener	x
Reifen	x
zeigt	x
,	x
daß	x
sie	x
ohne	x
jegliche	x
Verbindung	x
nach	x
oben	x
und	x
unten	x
frei	x
in	x
der	x
Luft	x
schwebt	x
,	x
also	x
daß	x
nichts	x
enthalten	x
ist	x
,	x
was	x
zu	x
einer	x
Täuschung	x
führen	x
könnte	x
.	x
Das	x
alles	x
geht	x
vor	x
den	x
Augen	x
des	x
Publikums	x
vor	x
sich	x
,	x
das	x
erstaunt	x
und	x
frappiert	x
vor	x
diesem	x
Welträtsel	x
dasteht	x
und	x
beinahe	x
den	x
Eindruck	x
gewinnt	x
,	x
daß	x
„	x
Lona	x
“	x
mit	x
den	x
Gewalten	x
der	x
unsichtbaren	x
Welt	x
in	x
Verbindung	x
steht	x
und	x
von	x
diesen	x
mit	x
