tok	cat
Zufälligkeiten	x
eine	x
Verheißung	x
und	x
Vorbedeutung	x
für	x
die	x
Zukunft	x
sieht	x
,	x
konnte	x
ihm	x
seinen	x
Lebensberuf	x
schon	x
an	x
der	x
Wiege	x
aus	x
dem	x
Umstand	x
prophezeien	x
,	x
daß	x
die	x
drei	x
größten	x
Bildhauer	x
Deutschlands	x
,	x
Gottfried	x
Schadow	x
,	x
Rauch	x
und	x
Tieck	x
den	x
Knaben	x
über	x
die	x
Taufe	x
gehalten	x
haben	x
.	x
Jedenfalls	x
hat	x
sich	x
ihr	x
Segen	x
als	x
ganz	x
besonders	x
kräftig	x
und	x
wirksam	x
an	x
ihm	x
erwiesen	x
.	x
Die	x
Neigung	x
und	x
die	x
Anlagen	x
zur	x
Skulptur	x
äußerten	x
sich	x
bereits	x
so	x
früh	x
und	x
mit	x
so	x
unwiderstehlicher	x
Entschiedenheit	x
bei	x
ihm	x
,	x
daß	x
kein	x
Zweifel	x
über	x
die	x
Art	x
seines	x
Berufs	x
möglich	x
gewesen	x
wäre	x
.	x
Wichmann	x
und	x
Rauch	x
waren	x
seine	x
hiesigen	x
Meister	x
.	x
Jn	x
des	x
letztern	x
Werkstatt	x
führte	x
er	x
jenes	x
liebenswürdige	x
Erstlingswerk	x
aus	x
,	x
womit	x
er	x
in	x
der	x
Berliner	x
Ausstellung	x
von	x
1852	x
auftrat	x
:	x
die	x
Marmorgruppe	x
Hagar	x
und	x
Jsmael	x
.	x
Jn	x
Composition	x
und	x
Formengebung	x
hat	x
es	x
zwar	x
noch	x
nichts	x
von	x
jener	x
Kühnheit	x
und	x
Breite	x
,	x
welche	x
seine	x
späteren	x
Schöpfungen	x
charakterisirt	x
,	x
aber	x
schon	x
hier	x
in	x
dieser	x
Jugendarbeit	x
sehen	x
wir	x
ihn	x
die	x
ausgetretenen	x
Geleise	x
verschmähen	x
,	x
und	x
statt	x
der	x
schablonenhaften	x
,	x
von	x
der	x
Antike	x
abstrahirten	x
Formensprache	x
,	x
im	x
treuen	x
Studium	x
der	x
lebendigen	x
Natur	x
sich	x
seine	x
eigene	x
,	x
ihr	x
entsprechende	x
Ausdrucksweise	x
suchen	x
.	x
Eine	x
zweite	x
Gruppe	x
,	x
Amor	x
,	x
von	x
Psyche	x
im	x
Schlaf	x
belauscht	x
,	x
folgte	x
im	x
Winter	x
1854	x
.	x
Zu	x
ihrer	x
Ausführung	x
in	x
Marmor	x
(	x
für	x
den	x
Banquier	x
Oppenheim	x
)	x
begab	x
er	x
sich	x
1855	x
nach	x
Jtalien	x
.	x
Entschiedener	x
als	x
für	x
die	x
große	x
Mehrzahl	x
seiner	x
Kunstgenossen	x
,	x
ist	x
Jtalien	x
epochemachend	x
für	x
seine	x
künstlerische	x
Entwicklung	x
geworden	x
,	x
hat	x
tief	x
eingreifend	x
auf	x
den	x
fernern	x
Gang	x
derselben	x
gewirkt	x
.	x
Die	x
normale	x
Gesundheit	x
und	x
Schönheit	x
,	x
der	x
Formenadel	x
und	x
die	x
natürliche	x
Grazie	x
und	x
Hoheit	x
der	x
Bewegungen	x
,	x
welche	x
sich	x
an	x
den	x
Gestalten	x
des	x
römischen	x
Volkes	x
zumal	x
viel	x
reiner	x
und	x
häufiger	x
finden	x
,	x
als	x
bei	x
dem	x
durch	x
die	x
Nothwendigkeit	x
harter	x
Arbeit	x
und	x
ein	x
rauhes	x
Klima	x
bedingten	x
Volk	x
der	x
nordischen	x
Heimath	x
,	x
die	x
Größe	x
der	x
plastischen	x
Schöpfungen	x
der	x
antiken	x
Kunst	x
und	x
mehr	x
vielleicht	x
noch	x
derer	x
der	x
herrlichen	x
italienischen	x
Renaissance	x
--	x
diese	x
Faktoren	x
verfehlten	x
nicht	x
,	x
ihren	x
starken	x
Einfluß	x
auf	x
seine	x
künstlerischen	x
Anschauungen	x
und	x
auf	x
die	x
ganze	x
fernere	x
Richtung	x
seines	x
Schaffens	x
auszuüben	x
.	x
Als	x
er	x
1858	x
im	x
Sommer	x
nach	x
Deutschland	x
zurückkehrte	x
,	x
war	x
er	x
gleichsam	x
ein	x
anderer	x
Mensch	x
.	x
Das	x
Werk	x
,	x
das	x
er	x
dort	x
in	x
Rom	x
zuletzt	x
modellirt	x
hatte	x
und	x
nun	x
zur	x
Berliner	x
Ausstellung	x
jenes	x
Jahres	x
brachte	x
:	x
Pan	x
,	x
die	x
verlassene	x
Psyche	x
tröstend	x
,	x
bewies	x
am	x
besten	x
die	x
reiche	x
Entfaltung	x
seiner	x
zuvor	x
noch	x
etwas	x
befangenen	x
und	x
gebundenen	x
Kraft	x
.	x
Aus	x
der	x
conventionellen	x
Manier	x
unserer	x
heimischen	x
Plastik	x
ging	x
es	x
völlig	x
heraus	x
.	x
Die	x
Gestalten	x
hatten	x
ein	x
so	x
warm	x
pulsirendes	x
Leben	x
bei	x
aller	x
maßvollen	x
Kunst=Schönheit	x
und	x
Anmuth	x
,	x
eine	x
so	x
natürliche	x
Frische	x
und	x
Energie	x
,	x
wie	x
sie	x
den	x
Gips	x
und	x
Marmor	x
unserer	x
modernen	x
Bildwerke	x
selten	x
wohl	x
beseelt	x
haben	x
.	x
Gleichzeitig	x
mit	x
dieser	x
lebensgroßen	x
Gruppe	x
stellte	x
Begas	x
noch	x
eine	x
kleine	x
voll	x
entzückend	x
naiver	x
Lieblichkeit	x
aus	x
:	x
Nymphe	x
,	x
der	x
ein	x
Amor	x
in	x
's	x
Ohr	x
flüstert	x
,	x
und	x
eine	x
prächtige	x
weinbekränzte	x
nackte	x
Knabenfigur	x
.	x
Der	x
Erfolg	x
war	x
allgemein	x
.	x
Jene	x
Pansgruppe	x
wurde	x
hier	x
wie	x
im	x
Auslande	x
auch	x
mit	x
allen	x
äußern	x
Zeichen	x
der	x
Anerkennung	x
gekrönt	x
.	x
Aber	x
das	x
Erwünschteste	x
,	x
der	x
Auftrag	x
zur	x
Ausführung	x
in	x
Marmor	x
oder	x
Bronce	x
,	x
blieb	x
noch	x
lange	x
aus	x
.	x
Der	x
Künstler	x
begnügte	x
sich	x
freilich	x
keineswegs	x
mit	x
gemächlichem	x
Zuwarten	x
.	x
Er	x
ging	x
,	x
unbeeinflußt	x
durch	x
leidenschaftliche	x
Gegnerschaft	x
,	x
wie	x
sie	x
jede	x
bedeutende	x
und	x
wahrhaft	x
eigenartige	x
Erscheinung	x
auf	x
jedem	x
geistigen	x
Gebiet	x
sicher	x
ist	x
,	x
zu	x
erwecken	x
,	x
seinen	x
natürlichen	x
Weg	x
weiter	x
.	x
Auf	x
der	x
Ausstellung	x
von	x
1860	x
erschien	x
eine	x
neue	x
lebensgroße	x
Gruppe	x
von	x
ihm	x
,	x
eine	x
Faunenfamilie	x
,	x
Mann	x
und	x
junge	x
Frau	x
,	x
die	x
ihr	x
Kind	x
in	x
reizendem	x
Uebermuth	x
des	x
Mutterglücksgefühls	x
über	x
ihrem	x
Haupte	x
schwingt	x
.	x
Der	x
Gegensatz	x
zu	x
der	x
akademischen	x
,	x
schulgerechten	x
Plastik	x
war	x
hier	x
vielleicht	x
noch	x
entschiedener	x
ausgesprochen	x
.	x
Jn	x
der	x
gleichzeitig	x
damit	x
entstandenen	x
großen	x
Mittelgruppe	x
für	x
das	x
neue	x
Berliner	x
Börsengebäude	x
aber	x
ging	x
er	x
bis	x
zu	x
einer	x
gewissen	x
Maßlosigkeit	x
und	x
Uebertriebenheit	x
in	x
den	x
Formen	x
,	x
welche	x
der	x
Wirkung	x
um	x
so	x
mehr	x
Eintrag	x
thun	x
mußten	x
,	x
als	x
der	x
Styl	x
jenes	x
ganzen	x
Bau	x
's	x
,	x
den	x
sie	x
krönen	x
soll	x
,	x
eigentlich	x
keinen	x
Anlaß	x
dazu	x
bietet	x
,	x
und	x
mithin	x
auch	x
in	x
keinem	x
Einklang	x
damit	x
steht	x
.	x
Jn	x
demselben	x
Jahre	x
1861	x
war	x
Begas	x
von	x
dem	x
Großherzog	x
von	x
Weimar	x
als	x
Professor	x
an	x
die	x
dort	x
neu	x
begründete	x
Deutsche	x
Kunstschule	x
berufen	x
worden	x
und	x
hatte	x
diesem	x
Ruf	x
Folge	x
geleistet	x
.	x
Von	x
dort	x
aus	x
hatte	x
er	x
den	x
Entwurf	x
seines	x
Schillerdenkmals	x
eingesendet	x
,	x
von	x
dort	x
aus	x
auch	x
noch	x
an	x
einer	x
andern	x
gleichzeitigen	x
Concurrenz	x
um	x
ein	x
großes	x
monumentales	x
Werk	x
sich	x
betheiligt	x
:	x
an	x
der	x
um	x
das	x
in	x
Köln	x
zu	x
errichtende	x
Das	x
Schiller=Denkmal	x
in	x
Berlin	x
.	x
Denkmal	x
König	x
Friedrich	x
Wilhelm	x
des	x
Dritten	x
.	x
Auch	x
dieser	x
Entwurf	x
wich	x
durchaus	x
von	x
der	x
,	x
seit	x
Rauch	x
in	x
den	x
Grundzügen	x
fast	x
stereotyp	x
gewordenen	x
Monumentform	x
ab	x
.	x
Statt	x
seine	x
Statue	x
auf	x
das	x
gebräuchliche	x
thurmhohe	x
Postament	x
zu	x
stellen	x
,	x
bildete	x
er	x
dies	x
ganz	x
mäßig	x
und	x
niedrig	x
,	x
um	x
desto	x
mächtiger	x
durch	x
vortretende	x
Stufen	x
und	x
an	x
deren	x
Ecken	x
ruhende	x
,	x
Trophäen	x
haltende	x
,	x
Löwen	x
allseitig	x
in	x
die	x
Breite	x
auszuladen	x
.	x
Die	x
Reitergestalt	x
des	x
Königs	x
selbst	x
ließ	x
er	x
an	x
den	x
vier	x
Ecken	x
des	x
Sockels	x
gleichsam	x
gestützt	x
und	x
getragen	x
werden	x
von	x
je	x
zwei	x
machtvollen	x
nackten	x
Männergestalten	x
,	x
als	x
den	x
symbolischen	x
Repräsentanten	x
der	x
(	x
damaligen	x
)	x
acht	x
Provinzen	x
,	x
während	x
die	x
Seitenflächen	x
mit	x
flach	x
gehaltenen	x
Reliefbildern	x
der	x
kriegerischen	x
und	x
der	x
friedlichen	x
Größe	x
geschmückt	x
waren	x
.	x
Man	x
weiß	x
,	x
daß	indirect
dieser	indirect
Entwurf	indirect
in	indirect
Köln	indirect
den	indirect
ersten	indirect
Preis	indirect
erhielt	indirect
--	x
war	x
es	x
doch	x
unmöglich	x
,	x
sich	x
der	x
künstlerischen	x
Wucht	x
,	x
der	x
originalen	x
Größe	x
dieser	x
Schöpfung	x
zu	x
verschließen	x
--	x
daß	x
die	x
Ausführung	x
aber	x
andern	x
seiner	x
Mitbewerber	x
nach	x
ihren	x
Entwürfen	x
zufiel	x
.	x
Der	x
Berliner	x
Jury	x
für	x
die	x
Entscheidung	x
über	x
das	x
Schillerdenkmal	x
,	x
die	x
sich	x
aus	x
den	x
Vertretern	x
der	x
Königl	x
.	x
Regierung	x
,	x
der	x
Stadt	x
und	x
des	x
Schillerkomit	x
é	x
's	x
zusammensetzte	x
,	x
wurde	x
es	x
schwer	x
,	x
zu	x
einem	x
Entschluß	x
zu	x
kommen	x
.	x
Es	x
wurde	x
von	x
manchen	x
Seiten	x
mit	x
einer	x
wahren	x
Leidenschaft	x
ein	x
Heer	x
von	x
ästhetischen	x
und	x
praktischen	x
Gründen	x
gegen	x
die	x
Möglichkeit	x
der	x
Ausführung	x
des	x
Begas'schen	x
Entwurfs	x
in	x
's	x
Feld	x
geführt	x
.	x
Dieser	x
zeigte	x
den	x
Dichter	x
mit	x
begeistert	x
aufgerichtetem	x
Haupt	x
leicht	x
vorschreitend	x
,	x
mit	x
der	x
Linken	x
eine	x
Tafel	x
gegen	x
die	x
Brust	x
stemmend	x
,	x
auf	x
welcher	x
er	x
die	x
Worte	x
,	x
die	x
ihm	x
der	x
Genius	x
eingiebt	x
,	x
zu	x
verzeichnen	x
im	x
Begriff	x
ist	x
.	x
Ueber	x
das	x
Zeitkostüm	x
war	x
ein	x
Mantel	x
geworfen	x
,	x
der	x
oben	x
von	x
den	x
Schultern	x
herabsinkt	x
.	x
An	x
den	x
vier	x
Seitenflächen	x
des	x
Postaments	x
traten	x
halbrunde	x
Schaalen	x
vor	x
,	x
in	x
welche	x
Löwenköpfe	x
Wasserstrahlen	x
speien	x
sollten	x
.	x
An	x
den	x
vier	x
Ecken	x
zwischen	x
diesen	x
Schaalen	x
saßen	x
auf	x
ihren	x
Sockeln	x
die	x
vier	x
Musen	x
des	x
Schiller'schen	x
Geisteslebens	x
:	x
Die	x
dramatische	x
Poesie	x
,	x
die	x
lyrische	x
,	x
die	x
Philosophie	x
und	x
die	x
Geschichte	x
,	x
gewaltige	x
Göttinnengestalten	x
in	x
Haltung	x
,	x
Formen	x
,	x
Charakteristik	x
,	x
grundverschieden	x
von	x
den	x
gebräuchlichen	x
allegorischen	x
Frauenzimmern	x
,	x
deren	x
meist	x
nichtssagende	x
allgemeine	x
Charakterlosigkeit	x
sich	x
auf	x
das	x
beigegebene	x
Attribut	x
verlassen	x
muß	x
,	x
um	x
ihre	x
besondere	x
Bedeutung	x
zu	x
verkünden	x
.	x
Gerade	x
dieser	x
schöne	x
Gedanke	x
,	x
das	indirect
Monument	indirect
des	indirect
Dichters	indirect
,	indirect
der	indirect
seinem	indirect
Volk	indirect
fort	indirect
und	indirect
fort	indirect
die	indirect
reine	indirect
lebendige	indirect
Erquickungsquelle	indirect
spendet	indirect
,	indirect
mit	indirect
einem	indirect
Brunnen	indirect
zu	indirect
verbinden	indirect
,	indirect
der	indirect
jene	indirect
Bedeutung	indirect
aufs	indirect
natürlichste	indirect
und	indirect
glücklichste	indirect
symbolisirt	indirect
,	x
gerade	x
er	x
fand	x
die	x
heftigste	x
Bekämpfung	x
.	x
Und	x
andererseits	x
sollte	x
das	x
ganze	x
Werk	x
durch	x
seinen	x
Stil	x
in	x
einen	x
unlöslichen	x
Widerspruch	x
zu	x
der	x
Architektur	x
des	x
Schinkel'schen	x
Schauspielhauses	x
dahinter	x
stehen	x
;	x
es	x
schien	x
darauf	x
hinauszulaufen	x
,	x
daß	x
das	x
ganze	x
Dichterdenkmal	x
nicht	x
um	x
seiner	x
selbst	x
,	x
sondern	x
nur	x
des	x
Schinkel'schen	x
Bauwerks	x
wegen	x
zu	x
errichten	x
sei	x
.	x
Das	x
Resultat	x
all	x
dieser	x
Diskussionen	x
war	x
schließlich	x
nur	x
ein	x
Hinausschieben	x
der	x
letzten	x
Entscheidung	x
:	x
Begas	x
und	x
Siemering	x
wurden	x
zu	x
einer	x
engeren	x
Concurrenz	x
,	x
zur	x
Einsendung	x
neuer	x
,	x
umgearbeiteter	x
Entwürfe	x
eingeladen	x
.	x
Die	x
Künstler	x
machten	x
dabei	x
manche	x
Concessionen	x
.	x
Begas	x
resignirte	x
auf	x
den	x
Brunnen	x
,	x
ließ	x
die	x
Schaalen	x
fort	x
,	x
gestaltete	x
danach	x
die	x
Musen	x
um	x
,	x
gab	x
seinem	x
Schiller	x
das	x
mantellose	x
Zeitkostüm	x
und	x
eine	x
etwas	x
modifizirte	x
Stellung	x
.	x
1863	x
saß	x
man	x
noch	x
einmal	x
zu	x
Gericht	x
über	x
beide	x
,	x
und	x
Begas	x
fand	x
nun	x
Gnade	x
vor	x
den	x
Augen	x
der	x
Majorität	x
:	x
er	x
sollte	x
die	x
Ausführung	x
übernehmen	x
,	x
aber	x
controllirt	x
darin	x
durch	x
eine	x
dazu	x
ernannte	x
Ueberwachungs=Commission	x
,	x
aus	x
Künstlern	x
,	x
Aesthetikern	x
und	x
Architekten	x
zusammengesetzt	x
.	x
Jnzwischen	x
war	x
er	x
,	x
nachdem	x
er	x
Weimar	x
definitiv	x
aufgegeben	x
,	x
von	x
Neuem	x
nach	x
Jtalien	x
gegangen	x
(	x
in	x
schneller	x
Wiederholung	x
1863	x
und	x
1864	x
)	x
,	x
von	x
wo	x
er	x
im	x
Herbst	x
des	x
letztern	x
Jahres	x
wieder	x
eine	x
neue	x
Schöpfung	x
nach	x
Berlin	x
zur	x
Ausstellung	x
brachte	x
,	x
die	x
mehr	x
noch	x
wie	x
alle	x
seine	x
bisherigen	x
den	x
Kampf	x
gegensätzlicher	x
Meinungen	x
entflammte	x
,	x
die	x
bekannte	x
Gruppe	x
der	x
Venus	x
mit	x
dem	x
von	x
der	x
Biene	x
am	x
Aermchen	x
gestochenen	x
Amor	x
.	x
Wenn	x
man	x
auch	x
die	x
reizende	x
Naivetät	x
,	x
die	x
heitere	x
,	x
blühende	x
Anmuth	x
der	x
Gruppe	x
nicht	x
abstreiten	x
konnte	x
,	x
so	x
trat	x
der	x
Realismus	x
,	x
die	x
derbe	x
fleischige	x
Wahrheit	x
der	x
Natur	x
und	x
des	x
Lebens	x
darin	x
doch	x
zu	x
rücksichtslos	x
auf	x
,	x
um	x
nicht	x
viel	x
ästhetische	x
Entrüstung	x
gegen	x
das	x
prächtige	x
Werk	x
heraufzubeschwören	x
.	x
Als	x
Begas	x
,	x
heimgekehrt	x
,	x
sich	x
nun	x
den	x
Arbeiten	x
an	x
dem	x
großen	x
Hilfsmodell	x
