tok	cat
Minoritäten	indirect
nur	indirect
aus	indirect
dem	indirect
Grunde	indirect
dem	indirect
abgeänderten	indirect
Entwurfe	indirect
zustimmen	indirect
,	indirect
weil	indirect
die	indirect
Majorität	indirect
das	indirect
Versprechen	indirect
gegeben	indirect
habe	indirect
,	indirect
den	indirect
Forderungen	indirect
der	indirect
Minderheit	indirect
Rechnung	indirect
zu	indirect
tragen	indirect
.	indirect
Nunmehr	x
ergreift	x
GR	x
.	x
Frank	x
namens	x
des	x
deutschen	x
Gemeinderatsklubs	x
das	x
Wort	x
und	x
erklärt	x
,	x
daß	indirect
die	indirect
Deutschen	indirect
nach	indirect
wie	indirect
vor	indirect
für	indirect
die	indirect
Errichtung	indirect
nationaler	indirect
Schulen	indirect
seien	indirect
und	indirect
auch	indirect
diesmal	indirect
für	indirect
die	indirect
Errichtung	indirect
nationaler	indirect
Schulen	indirect
in	indirect
Kaliczanka	indirect
stimmen	indirect
werden	indirect
.	indirect
Hierauf	x
bringt	x
GR	x
.	x
Dr.	x
Billig	x
folgende	x
Abänderungsanträge	x
namens	x
sämtlicher	x
Gemeinderatsparteien	x
zur	x
Verlesung	x
:	x
1.	x
die	x
Eliminierung	x
jenes	x
Teiles	x
des	x
Sektionsantrages	x
,	x
welcher	x
die	x
sofortige	x
Abziehung	x
der	x
nichtdeutschen	x
Lehrkräfte	x
von	x
den	x
Stammschulen	x
verlangt	x
.	x
2	x
.	x
Abänderung	x
jenes	x
Teiles	x
des	x
Sektionsantrages	x
betreffend	x
die	x
provisorische	x
Schulsprengeleinteilung	x
dahin	x
,	x
daß	x
der	x
Komplex	x
der	x
Schule	x
Russischegasse	x
im	x
bisherigen	x
Umfange	x
verbleibt	x
.	x
3	x
.	x
Eliminierung	x
des	x
Sektionsantrages	x
betreffend	x
den	x
obligatorischen	x
Unterricht	x
der	x
Landessprachen	x
in	x
den	x
Schulen	x
Althgasse	x
und	x
Dreifaltigkeitsgasse	x
.	x
Die	x
Landessprachen	x
haben	x
Freigegenstände	x
zu	x
sein	x
.	x
4	x
.	x
Lösung	x
des	x
im	x
Stadtschulrate	x
beschlossenen	x
Junktims	x
betreffend	x
die	x
Besetzung	x
der	x
Oberlehrerstellen	x
in	x
den	x
innerstädtischen	x
Schulen	x
.	x
Schließlich	x
beantragt	x
GR	x
.	x
Doktor	x
Billig	x
die	x
Annahme	x
einer	x
Resolution	x
,	x
dahingehend	x
,	x
daß	indirect
ein	indirect
entsprechendes	indirect
Reservoire	indirect
von	indirect
jüdischen	indirect
Lehramtskandidaten	indirect
von	indirect
seiten	indirect
des	indirect
Landesschulrates	indirect
an	indirect
der	indirect
hiesigen	indirect
Lehrerbildungsanstalt	indirect
sichergestellt	indirect
werde	indirect
.	indirect
GR	x
.	x
Dr.	x
Straucher	x
beantragt	x
die	x
Annahme	x
einer	x
Resolution	x
,	x
welche	x
die	x
Herstellung	x
eines	x
entsprechendn	x
Verhältnisses	x
zwischen	x
der	x
Schüleranzahl	x
am	x
Mädchenlyzeum	x
und	x
der	x
Zahl	x
der	x
angestellten	x
Lehrer	x
verlangt	x
.	x
Es	x
sprechen	x
noch	x
die	x
Gemeinderäte	x
Dr.	x
Frank	x
und	x
Wallstein	x
,	x
worauf	x
die	x
Anträge	x
bezüglich	x
der	x
Schulsprengeleinteilung	x
,	x
der	x
Systemisierung	x
der	x
nationalen	x
Schulen	x
in	x
Kalizanka	x
,	x
der	x
Klassenteilungen	x
,	x
Systemisierung	x
der	x
Schule	x
in	x
Stinka-Rosch	x
angenommen	x
werden	x
.	x
Desgleichen	x
gelangen	x
die	x
Anträge	x
des	x
GR	x
.	x
Dr.	x
Billig	x
und	x
die	x
Resolution	x
des	x
GR	x
.	x
Dr.	x
Straucher	x
zur	x
Annahme	x
.	x
Solenne	x
Kundgebung	x
für	x
das	x
friedliche	x
Zusammenleben	x
der	x
Nationen	x
.	x
Nach	x
der	x
Abstimmung	x
erwiderte	x
Bürgermeister	x
Doktor	x
Weißelberger	x
auf	x
die	x
Ausführungen	x
des	x
GR	x
.	x
Wallstein	x
,	x
der	x
seiner	x
ernsten	x
Besorgnis	x
über	x
die	x
Folgen	x
der	x
Systemisierung	x
der	x
nationalen	x
Schulen	x
Ausdruck	x
gegeben	x
hatte	x
.	x
Dr.	x
Weißelberger	x
reagierte	x
auf	x
diese	x
Ausführungen	x
mit	x
der	x
Erklärung	x
,	x
daß	indirect
er	indirect
nicht	indirect
nur	indirect
den	indirect
Pessimismus	indirect
des	indirect
Vorredners	indirect
nicht	indirect
teile	indirect
,	indirect
vielmehr	indirect
der	indirect
Ueberzeugung	indirect
sei	indirect
,	indirect
der	indirect
Gemeinderat	indirect
habe	indirect
mit	indirect
dem	indirect
heutigen	indirect
Beschlusse	indirect
den	indirect
eklatanten	indirect
Beweis	indirect
erbracht	indirect
,	indirect
daß	indirect
bei	indirect
einigem	indirect
guten	indirect
Willen	indirect
auch	indirect
fünf	indirect
verschiedene	indirect
Nationalitäten	indirect
in	indirect
einer	indirect
Körperschaft	indirect
einträchtig	indirect
und	indirect
friedlich	indirect
zusammenwirken	indirect
,	indirect
sich	indirect
gegenseitig	indirect
verstehen	indirect
und	indirect
unterstützen	indirect
und	indirect
kulturelle	indirect
Werke	indirect
für	indirect
das	x
Wohl	x
aller	x
schaffen	x
können	x
.	x
Diese	x
Körperschaft	x
könne	x
in	x
dieser	x
Hinsicht	x
allen	x
mehrsprachigen	x
Ländern	x
als	x
leuchtendes	x
Muster	x
dienen	x
.	x
Der	x
Bürgermeister	x
schloß	x
seine	x
von	x
allen	x
Gemeinderäten	x
mit	x
anhaltendem	x
ungeteiltem	x
Beifall	x
aufgenommenen	x
Ausf	x
üh	x
rungen	x
mit	x
der	x
von	x
tiefer	x
Ueberzeugung	x
getragenen	x
Versicherung	x
,	x
er	indirect
bege	indirect
die	indirect
zuversichtlichste	indirect
Hoffnung	indirect
,	indirect
daß	indirect
das	indirect
vom	indirect
Gemeinderate	indirect
heute	indirect
initiierte	indirect
Werk	indirect
von	indirect
geradezu	indirect
historischer	indirect
Bedeutung	indirect
,	indirect
ein	indirect
Werk	indirect
der	indirect
Eintracht	indirect
,	indirect
des	indirect
friedlichen	indirect
Zusammenlebens	indirect
und	indirect
Zusammenwirkens	indirect
aller	indirect
Nationen	indirect
diser	indirect
Stadt	indirect
bilden	indirect
werde	indirect
.	indirect
(	x
Lebhafter	x
Beifall	x
.	x
)	x
Hierauf	x
erfolgt	x
um	x
11	x
Uhr	x
nachts	x
Schluß	x
der	x
Sitzung	x
Aus	x
dem	x
Landesschulrat	x
.	x
(	x
Sitzung	x
vom	x
11	x
.	x
Juli	x
1914	x
.	x
)	x
Nach	x
Eröffnung	x
der	x
Sitzung	x
hält	x
der	x
Vorsitzende	x
Hofrat	x
v.	x
Görtz	x
nachstehende	x
Ansprache	x
:	x
„	x
Vor	x
wenigen	x
Tagen	x
ist	x
unser	x
Allerhöchstes	x
Kaiserhaus	x
und	x
das	x
ganze	x
Reich	x
von	x
einem	x
schweren	x
Schicksalsschlage	x
betroffen	x
worden	x
.	x
Von	x
ruchloser	x
Hand	x
ist	x
gegen	x
Se	x
.	x
k.	x
u.	x
k.	x
Hoheit	x
den	x
durchlauchtigsten	x
Herrn	x
ErzherzogThronfolger	x
Franz	x
Ferdinand	x
in	x
Ausübung	x
seiner	x
hohen	x
Pflicht	x
in	x
Sarajevo	x
ein	x
Attentat	x
verübt	x
worden	x
,	x
dem	x
Hochderselbe	x
und	x
seine	x
Gemahlin	x
,	x
die	x
Frau	x
Herzogin	x
von	x
Hohenberg	x
,	x
zum	x
Opfer	x
gefallen	x
sind	x
.	x
Voll	x
Abscheu	x
wenden	x
wir	x
uns	x
gegen	x
die	x
Urheber	x
dieser	x
grauenvollen	x
Tat	x
und	x
geben	x
unserer	x
tiefsten	x
Entrüstung	x
über	x
das	x
fluchwürdige	x
Attentat	x
beredten	x
Ausdruck	x
.	x
In	x
diesem	x
Momente	x
unsäglicher	x
Trauer	x
blicken	x
wir	x
in	x
Liebe	x
und	x
treuester	x
Ergebenheit	x
zu	x
unserem	x
allgeliebten	x
Kaiser	x
auf	x
und	x
vereinigen	x
uns	x
mit	x
der	x
ganzen	x
Bevölkerung	x
des	x
großen	x
Reiches	x
in	x
dem	x
heißen	x
Wunsche	x
:	x
Seine	x
Majestät	x
unser	x
allergnädigster	x
Kaiser	x
möge	x
diesen	x
neuerlichen	x
Schicksalsschlag	x
überwinden	x
und	x
zum	x
Wohle	x
aller	x
Völker	x
unseres	x
geliebten	x
Vaterlandes	x
uns	x
noch	x
ungezählte	x
Jahre	x
erhalten	x
bleiben.	x
“	x
Die	x
Mitglieder	x
,	x
welche	x
sich	x
zum	x
Zeichen	x
der	x
Trauer	x
von	x
ihren	x
Sitzen	x
erhoben	x
hatten	x
,	x
gaben	x
ihrer	x
Entrüstung	x
über	x
das	x
Attentat	x
und	x
ihrer	x
Zustimmung	x
zu	x
der	x
Trauerkundgebung	x
lebhaften	x
Ausdruck	x
.	x
Hierauf	x
wurde	x
in	x
die	x
Tagesordnung	x
eingegangen	x
und	x
unter	x
anderem	x
nachstehende	x
Beschlüsse	x
gefaßt	x
:	x
Ernannt	x
wurden	x
:	x
Zu	x
definitiven	x
Oberlehrern	x
,	x
u.	x
zw	x
.	x
in	x
Szubranetz	x
der	x
Oberiehrer	x
in	x
Scherboutz	x
Josafat	x
Panczak	x
,	x
in	x
Kostestie	x
der	x
def	x
.	x
Lehrer	x
in	x
Unter-Stanestie	x
a.	x
Cz	x
.	x
Michael	x
Vitan	x
und	x
in	x
Wolczynetz	x
der	x
def	x
.	x
Lehrer	x
dortselbst	x
Joan	x
Poklitar	x
;	x
zu	x
definitiven	x
Lehrern	x
,	x
u.	x
zw	x
.	x
in	x
Karlsberg	x
der	x
prov	x
.	x
Lehrer	x
dortselbst	x
Leopold	x
Komarnicki	x
,	x
an	x
der	x
deutschen	x
Abteilung	x
der	x
Volksschale	x
in	x
Zwiniacze	x
der	x
prov	x
.	x
Lehrer	x
in	x
Bojan-Zentrum	x
Eugen	x
Biedrzycki	x
,	x
in	x
Bahnhof-Itzkany	x
der	x
def	x
.	x
Lebrer	x
in	x
Wiznitz	x
Wilhelm	x
Smolak	x
,	x
in	x
Schubranetz	x
der	x
prov	x
.	x
Lehrer	x
in	x
Strilecki-Kut	x
Wasyl	x
Wojcenko	x
,	x
in	x
Ispas-Welyki-Pole	x
der	x
def	x
.	x
Lehrer	x
in	x
Korczestie	x
Danylo	x
Charowiuk	x
,	x
in	x
Riwnia	x
der	x
def	x
.	x
Lehrer	x
in	x
Wizenka	x
Saidilyw	x
Theofil	x
Rohowski	x
und	x
in	x
Mardzina	x
der	x
def	x
.	x
Lehrer	x
in	x
Suczawitza	x
Peter	x
Curelar	x
;	x
zu	x
def	x
.	x
Lehrerinnen	x
,	x
u.	x
zw	x
.	x
in	x
Ispas-Horisznyj-Kut	x
die	x
prov	x
.	x
Lehrerin	x
in	x
Korczestie	x
Irene	x
Chorowiuk	x
und	x
in	x
Kimpolung-Capusatului	x
die	x
prov	x
.	x
Lehrerin	x
in	x
Glitt	x
Silvia	x
Medvighi	x
.	x
Versetzt	x
wurden	x
:	x
Der	x
def	x
.	x
Lehrer	x
in	x
Meretzei	x
Kost	x
Krakalia	x
und	x
die	x
def	x
.	x
Lehrerin	x
in	x
Hatna	x
Anna	x
Krakalia	x
nach	x
Werenczanka	x
,	x
der	x
def	x
.	x
Lehrer	x
in	x
Ruß-Moldawitza	x
Maftei	x
Adamko	x
nach	x
Terescheny	x
und	x
die	x
def	x
.	x
Lehrerin	x
in	x
Storonetz-Putilla	x
Adele	x
Adamko	x
nach	x
Lukawetz	x
unter	x
gleichzeitiger	x
Zuweisung	x
an	x
die	x
Volksschule	x
in	x
Terescheny	x
.	x
Weiters	x
wurden	x
zur	x
Dienstleistung	x
zugewiesen	x
:	x
Die	x
def	x
.	x
Lehrerin	x
in	x
St.	x
Onufry	x
Marie	x
Hawelka	x
der	x
Volksschule	x
in	x
Eisenau	x
,	x
der	x
def	x
.	x
Lehrer	x
in	x
Benia	x
Simeon	x
Woloszczuk	x
der	x
Volksschule	x
in	x
Kotul-Bainski	x
und	x
die	x
def	x
.	x
Lehrerin	x
in	x
Szypenitz	x
Olga	x
Illiuk	x
der	x
Volksschule	x
in	x
Lukawitza	x
.	x
In	x
den	x
Ruhestand	x
versetzt	x
wurden	x
:	x
Die	x
Lehrerin	x
in	x
Radautz	x
Hortense	x
Candolini	x
,	x
die	x
kommunale	x
Volksschullehrerin	x
in	x
Czernowitz	x
Gisela	x
Wolf	x
,	x
der	x
Oberlehrer	x
in	x
Andreasfalva	x
Johann	x
Molnar	x
,	x
der	x
Lehrer	x
in	x
Jakobeny	x
Gavril	x
Belcca	x
,	x
der	x
Oberlehrer	x
in	x
Kaliczanka	x
Peter	x
Pitey	x
und	x
die	x
Direktorin	x
in	x
Suczawa	x
Antonie	x
Jurkiewicz	x
,	x
wobei	x
gleichzeitig	x
der	x
Letztgenannten	x
,	x
sowie	x
den	x
Oberlehrern	x
Johann	x
Molnar	x
und	x
Peter	x
Pitey	x
und	x
der	x
Lehrerin	x
Gisela	x
Wolf	x
für	x
die	x
langjährige	x
und	x
ersprießliche	x
Tätigkeit	x
die	x
belobende	x
Anerkennung	x
ausgesprochen	x
wurde	x
.	x
Ferner	x
wurde	x
der	x
Bezirksschulrat	x
in	x
Radautz	x
ermächtigt	x
,	x
dem	indirect
Oberlehrer	indirect
in	indirect
Seletin	indirect
Ottilio	indirect
Elsholz	indirect
für	indirect
die	indirect
umsichtige	indirect
Leitung	indirect
der	indirect
Schule	indirect
,	indirect
sowie	indirect
für	indirect
die	indirect
sehr	indirect
zufriedenstellenden	indirect
Unterrichtserfolge	indirect
die	indirect
belobende	indirect
Anerkennung	indirect
des	indirect
Landesschulrates	indirect
auszusprechen	indirect
.	indirect
Der	x
wirkliche	x
Lehrer	x
am	x
Staatsgymnasium	x
in	x
Sereth	x
Leo	x
Dabor	x
wurde	x
definitiv	x
im	x
Lehramte	x
bestätigt	x
.	x
Weiters	x
wurde	x
die	x
Erweiterung	x
der	x
einklassigen	x
Volksschule	x
in	x
Dea	x
auf	x
2	x
Klassen	x
und	x
Systemisierung	x
einer	x
einklassigen	x
selbständigen	x
Volksschule	x
in	x
BerhomethPidkray	x
und	x
einer	x
selbständigen	x
Schulexpositur	x
in	x
Petrasze	x
beschlossen	x
,	x
schließlich	x
die	x
Inspektionsberichte	x
der	x
hierländigen	x
Landesschulinspektoren	x
zur	x
Kenntnis	x
genommen	x
,	x
mehrere	x
Disziplinarangelegenheiten	x
von	x
Mittelschülern	x
der	x
Erledigung	x
zugeführt	x
,	x
endlich	x
für	x
mehrere	x
an	x
den	x
hierländigen	x
Mittelschulen	x
zur	x
Besetzung	x
gelangenden	x
Lehrstellen	x
dem	x
k.	x
k.	x
Ministerium	x
für	x
Kultus	x
und	x
Unterricht	x
Besetzungsvorschläge	x
erstattet	x
.	x
Frau	x
Josefine	x
Brunstein	x
gestorben	x
.	x
Stadtrat	x
Brunstein	x
hat	x
einen	x
schweren	x
Verlust	x
erlitten	x
.	x
Seine	x
Gemahlin	x
,	x
Frau	x
Josefine	x
Brunstein	x
geb	x
.	x
Trebitsch	x
,	x
ist	x
heute	x
früh	x
im	x
Alter	x
von	x
57	x
Jahren	x
einem	x
hartnäckigen	x
Leiden	x
erlegen	x
.	x
Die	x
Verblichene	x
erfreute	x
sich	x
in	x
allen	x
Gesellschaftskreisen	x
der	x
größten	x
Sympathien	x
und	x
ihr	x
leider	x
zu	x
früh	x
erfolgtes	x
Ableben	x
wird	x
namentlich	x
von	x
der	x
armen	x
Bevölkerung	x
,	x
der	x
sie	x
zeitlebens	x
alle	x
ihre	x
Kräfte	x
zur	x
Verfügung	x
stellte	x
,	x
als	x
harter	x
Schlag	x
empfunden	x
werden	x
.	x
Frau	x
Stadtrat	x
Brunstein	x
war	x
durch	x
ihre	x
hervorragenden	x
Geistesgaben	x
bekannt	x
und	x
galt	x
als	x
hinreißende	x
Rednerin	x
.	x
Ihre	x
Worte	x
waren	x
zumeist	x
ein	x
Appell	x
an	x
ihre	x
Mitmenschen	x
zur	x
Linderung	x
der	x
Not	x
der	x
armen	x
Bevölkerungsschichten	x
und	x
zur	x
Betätigung	x
der	x
charitativen	x
Pflichten	x
.	x
Frau	x
Stadtrat	x
Brunstein	x
war	x
stets	x
zur	x
Stelle	x
,	x
wenn	x
es	x
galt	x
,	x
der	x
Armut	x
entgegenzutreten	x
,	x
nie	x
aber	x
,	x
wenn	x
Worte	x
der	x
Anerkennung	x
und	x
Auszeichnungen	x
für	x
verdienstvolles	x
Wirken	x
erfolgen	x
sollten	x
.	x
So	x
manche	x
Träne	x
wird	x
der	x
Verstorbenen	x
von	x
Personen	x
nachgeweint	x
werden	x
,	x
von	x
denen	x
nur	x
wenige	x
wissen	x
,	x
daß	indirect
die	indirect
Verblichene	indirect
mit	indirect
eigenen	indirect
Mitteln	indirect
einer	indirect
sicheren	indirect
Existenz	indirect
sie	indirect
zugeführt	indirect
hat	indirect
.	indirect
Die	x
Verstorbene	x
war	x
seit	x
dem	x
Jahre	x
1890	x
Präsidentin	x
des	x
Frauenhilfsvereines	x
und	x
regte	x
aus	x
Anlaß	x
des	x
50jährigen	x
Regierungsjubiläums	x
des	x
Kaisers	x
die	x
Gründung	x
des	x
Kaiserin	x
Elisabethvereines	x
zur	x
Bespeisung	x
armer	x
israelitischer	x
Schulkinder	x
an	x
.	x
Auch	x
in	x
diesem	x
Vereine	x
nahm	x
Frau	x
Stadtrat	x
Brunstein	x
bis	x
zu	x
ihrem	x
Ableben	x
die	x
Stelle	x
einer	x
Präsidentin	x
ein	x
.	x
Die	x
Verstorbene	x
war	x
auch	x
Mitbegründerin	x
des	x
Mädchenerwerbsvereines	x
.	x
An	x
ihrer	x
Bahre	x
trauern	x
außer	x
dem	x
gramgebeugten	x
Gatten	x
,	x
Friedrich	x
Brunstein	x
und	x
Frau	x
Dr.	x
phil	x
.	x
Auguste	x
Teller	x
als	x
Kinder	x
,	x
Großindustrieller	x
Adolf	x
Kanczuker	x
und	x
Prof.	x
Heini	x
Teller	x
als	x
Schwiegersöhne	x
,	x
Frau	x
Eugenie	x
Schwarzwald	x
als	x
Schwiegertochter	x
,	x
Dr.	x
Hermann	x
Schwarzwald	x
,	x
Vizedirektor	x
des	x
Hofmuseums	x
in	x
Wien	x
,	x
Landesgerichtsrat	x
Daniel	x
Schwarzwald	x
und	x
Frau	x
Klara	x
Kanczuker	x
geb	x
.	x
Schwarzwald	x
als	x
Ziehkinder	x
.	x
Das	x
Leichenbegängnis	x
der	x
Verblichenen	x
findet	x
Mittwoch	x
,	x
den	x
22.	x
d.	x
M.	x
um	x
5	x
Uhr	x
nachmittags	x
vom	x
Trauerhause	x
,	x
Rathausstraße	x
Nr	x
.	x
19.	x
aus	x
statt	x
.	x
Auszeichnung	x
.	x
Der	x
Kaiser	x
hat	x
dem	x
Finanzprokuraturssekretär	x
Dr.	x
Leo	x
Picker	x
das	x
Ritterkreuz	x
des	x
Franz	x
Josefs-Ordens	x
verliehen	x
.	x
Ernennungen	x
.	x
Das	x
Präsidium	x
der	x
Finanzdirektion	x
hat	x
die	x
Steuerpraktikanten	x
Samuel	x
Eisenkraft	x
und	x
Kalman	x
Glanz	x
zu	x
Steuerassistenten	x
in	x
der	x
elften	x
Rangsklasse	x
ernannt	x
.	x
Von	x
der	x
Landesregierung	x
.	x
Der	x
Landespräsident	x
hat	x
den	x
Landesregierungskonzipisten	x
Dr.	x
Max	x
Tarden	x
von	x
der	x
Bezirkshauptmannschaft	x
in	x
Kimpolung	x
zur	x
Bezirkshauptmannschaft	x
in	x
Wiznitz	x
versetzt	x
.	x
Aus	x
dem	x
Rathause	x
.	x
Die	x
für	x
gestern	x
6	x
Uhr	x
abends	x
einberufene	x
Sitzung	x
der	x
Wahlreformkommission	x
konnte	x
infolge	x
Beschlußunfähigkeit	x
nicht	x
abgehalten	x
werden	x
.	x
Heute	x
findet	x
,	x
wie	x
berichtet	x
,	x
eine	indirect
Gemeinderatssitzung	indirect
um	indirect
sechs	indirect
Uhr	indirect
abends	indirect
statt	indirect
,	indirect
der	indirect
Besprechungen	indirect
des	indirect
jüdischen	indirect
und	indirect
deutschen	indirect
Gemeinderatsklubs	indirect
und	indirect
sodann	indirect
sämtlicher	indirect
Gemeinderatsparteien	indirect
vorangehen	indirect
werden	indirect
.	indirect
Zum	x
Lemberger	x
Hygiene-Kongreß	x
.	x
Oberbezirksarzt	x
Dr.	x
Klocek	x
aus	x
Sereth	x
hat	x
sich	x
zur	x
Teilnahme	x
am	x
Hygiene-Kongresse	x
nach	x
Lemberg	x
begeben	x
.	x
Szewczenkofeier	x
.	x
Die	x
Bezirksorganisation	x
der	x
ukrainischen	x
Lesehallen	x
des	x
Czernowitzer	x
Landgemeindenbezirkes	x
(	x
Czernowetzka	x
zamiska	x
Filia	x
„	x
Ruskoji	x
Bessidy	x
“	x
)	x
veranstaltete	x
letzten	x
Sonntag	x
,	x
den	x
19.	x
d.	x
M.	x
vor	x
der	x
Lesehalle	x
in	x
Alt-Zuczka	x
eine	x
imposante	x
Szewczenkofeier	x
,	x
an	x
welcher	x
die	x
gesamte	x
Gemeindevertretung	x
mit	x
dem	x
Bürgermeister	x
Dmetro	x
Zerniuk	x
und	x
Sekretär	x
Eisig	x
Rubel	x
,	x
der	x
Ortspfarrer	x
Emilian	x
Nikorowicz	x
,	x
Volksschuldirektor	x
Darius	x
Pihuliak	x
,	x
die	x
Lehrer	x
Jaroszynski	x
,	x
Kowalewski	x
,	x
Wladimir	x
Pihuliak	x
,	x
Lazar	x
Aronetz	x
,	x
Wasyli	x
Jakimczuk	x
und	x
ungefähr	x
500	x
Bürger	x
teilnahmen	x
.	x
Die	x
Gäste	x
begrüßte	x
in	x
überaus	x
herzlicher	x
Weise	x
der	x
Vereinsobmann	x
,	x
Prof.	x
Dr.	x
Pantelimon	x
Klym	x
,	x
allen	x
voran	x
den	x
Abgeordneten	x
des	x
Bezirkes	x
,	x
Elias	x
Ritter	x
von	x
Semaka	x
,	x
dann	x
die	x
anderen	x
Gäste	x
und	x
Vertreter	x
von	x
Lesehallen	x
aus	x
den	x
Nachbargemeinden	x
:	x
Neu-Zuczka	x
,	x
Sadagora	x
,	x
Rohozna	x
,	x
Zadobrowka	x
,	x
Ober-Szeroutz	x
,	x
Dobronoutz	x
,	x
Rarancze	x
,	x
Neu-Mamajestie	x
und	x
Kamena	x
.	x
Unter	x
den	x
Gästen	x
bemerkte	x
man	x
:	x
Pfarrer	indirect
Stefan	indirect
Malanczuk	indirect
,	indirect
Landeskommissär	indirect
Wladimir	indirect
R.	indirect
v.	indirect
Hankiewicz	indirect
,	indirect
Landeskonzipist	indirect
Napoleon	indirect
Bihary	indirect
,	indirect
Güterdirektionsadjunkt	indirect
Alexander	indirect
Sadagorski	indirect
,	indirect
Direktor	indirect
Wassylj	indirect
Tomorug	indirect
,	indirect
Nikolai	indirect
Topuszczak	indirect
u	indirect
.	indirect
a.	indirect
teilnahmen	indirect
.	indirect
Vor	x
der	x
Eröffnung	x
der	x
Feier	x
gedachte	x
der	x
Obmann	x
der	x
Bezirksorganisation	x
,	x
Prof.	x
Dr.	x
P.	x
Klym	x
,	x
in	x
rührender	x
Weise	x
des	x
tragischen	x
Todes	x
des	x
Erzherzogs	x
Franz	x
Ferdinand	x
und	x
seiner	x
Gemahlin	x
,	x
der	x
Herzogin	x
Sophie	x
von	x
Hohenberg	x
.	x
Er	x
schloß	x
seine	x
Rede	x
mit	x
einem	x
dreimaligen	x
Hoch	x
auf	x
die	x
Gesundheit	x
unseres	x
geliebten	x
greisen	x
Monarchen	x
.	x
Wie	x
aus	x
einem	x
Munde	x
erscholl	x
darauf	x
von	x
aller	x
Lippen	x
:	x
„	x
Naj	x
zeye	x
!	x
“	x
—	x
Hierauf	x
begann	x
die	x
Feier	x
selbst	x
,	x
die	x
einen	x
sehr	x
schönen	x
Verlauf	x
nahm	x
.	x
Vor	x
dem	x
mit	x
Wald-	x
und	x
Feldblumen	x
von	x
der	x
Dorfjugend	x
geschmückten	x
Bilde	x
des	x
ukrainischen	x
Nationalheros	x
Taras	x
Szewczenko	x
hielt	x
Prof.	x
Wladimir	x
Fedorowicz	x
die	x
Festrede	x
,	x
in	x
welcher	x
er	x
mit	x
den	x
Worten	x
des	x
Dichters	x
selbst	x
das	x
Vermächtnis	x
Szewczenkos	x
an	x
die	x
ukrainische	x
Nation	x
,	x
das	x
Leben	x
und	x
die	x
Leiden	x
dieses	x
