tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
"	&quot;	&quot;	$(	FM	no	reported.writing.1|direct.writing.4	-	-	-	-
nennt	nennt	nennen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.writing.1	-	-	intexpr.1	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
die	die	der	ART	ART.Def.Nom.Pl.Fem	no	reported.writing.2	-	-	-	-
ewigen	ewigen	ewig	ADJA	ADJA.Pos.Nom.Pl.Fem	no	reported.writing.2	-	-	-	-
Mächte	Mächte	Macht	NN	N.Reg.Nom.Pl.Fem	no	reported.writing.2	-	-	-	-
nur	nur	nur	ADV	ADV	no	reported.writing.2	-	-	-	-
noch	noch	noch	ADV	ADV	no	reported.writing.2	-	-	-	-
um	um	um	APPR	APPR.Acc	no	reported.writing.2	-	-	-	-
„	&quot;	&quot;	$(	CARD	no	reported.writing.2|direct.writing.3	-	-	-	-
ein	ein	ein	ART	ART.Indef.Acc.Sg.Neut	no	reported.writing.2|direct.writing.3	-	-	-	-
letztes	letztes	letzter	ADJA	ADJA.Pos.Acc.Sg.Neut	no	reported.writing.2|direct.writing.3	-	-	-	-
Mühen	Mühen	Mühen	NN	VINF.Full.-	no	reported.writing.2|direct.writing.3	-	-	-	-
"	&quot;	&quot;	$(	FM	no	reported.writing.2|direct.writing.3	-	-	-	-
bittet	bittet	bitten	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.writing.2	-	-	intexpr.2	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
damit	damit	damit	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
getrost	getrost	getrost	ADJD	ADJD.Pos	no	-	-	-	-	-
vollende	vollende	vollend	VVFIN	VFIN.Full.3.Sg.Pres.Subj	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
was	was	was	PWS	PRO.Rel.Subst.-.Acc.Sg.Neut	no	-	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
ernst	ernst	ernst	ADJD	ADJD.Pos	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
fest	fest	fest	ADJD	ADJD.Pos	no	-	-	-	-	-
begonnen	begonnen	beginnen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
selbst	selbst	selbst	ADV	ADV	no	-	frame.6	-	-	-
hier	hier	hier	ADV	ADV	no	-	frame.6	-	-	-
schließt	schließt	schließen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	frame.6	-	intexpr.6	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	frame.6	speaker.6	-	-
doch	doch	doch	ADV	ADV	no	-	frame.6	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	-	frame.6	-	-	-
dem	dem	der	ART	ART.Def.Dat.Sg.Masc	no	-	frame.6	-	-	-
Ausdruck	Ausdruck	Ausdruck	NN	N.Reg.Dat.Sg.Masc	no	-	frame.6	-	-	-
inneren	inneren	innerer	ADJA	ADJA.Pos.Gen.Sg.Neut	no	-	frame.6	-	-	-
Zagens	Zagens	Zagen	NN	N.Reg.Gen.Sg.Neut	no	-	frame.6	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	frame.6	-	-	-
inneren	inneren	innerer	ADJA	ADJA.Pos.Gen.Sg.Masc	no	-	frame.6	-	-	-
Zweifels	Zweifels	Zweifel	NN	N.Reg.Gen.Sg.Masc	no	-	frame.6	-	-	-
:	:	--	$.	SYM.Pun.Colon	no	-	frame.6	-	-	-
Also	Also	also	ADV	ADV	yes	direct.writing.6|reported.speech.7	-	-	-	-
fleh'	fleh	fleh	VVIMP	VFIN.Full.3.Sg.Past.Ind	no	direct.writing.6|reported.speech.7	-	-	intexpr.7	-
ich	ich	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.writing.6|reported.speech.7	-	speaker.7	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.writing.6	-	-	-	-
von	von	von	APPR	APPR.Dat	no	direct.writing.6	-	-	-	-
den	den	der	ART	ART.Def.Dat.Pl.Fem	no	direct.writing.6	-	-	-	-
Schwingen	Schwingen	Schwing	NN	N.Reg.Dat.Pl.Fem	no	direct.writing.6	-	-	-	-
Der	Der	der	ART	ART.Def.Dat.Sg.Fem	no	direct.writing.6	-	-	-	-
Erfüllung	Erfüllung	Erfüllung	NN	N.Reg.Dat.Sg.Fem	no	direct.writing.6	-	-	-	-
leis	leis	leis	ADJD	ADJD.Pos	no	direct.writing.6	-	-	-	-
'	'	--	$(	SYM.Quot.Right	no	direct.writing.6	-	-	-	-
umweht	umweht	umwehen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.writing.6	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	direct.writing.6	-	-	-	-
Und	Und	und	KON	CONJ.Coord.-	no	direct.writing.6	frame.8	-	-	-
doch	doch	doch	ADV	ADV	no	direct.writing.6	frame.8	-	-	-
fürchtend	fürchtend	fürchtend	ADJD	ADJD.Pos	no	direct.writing.6	frame.8	-	intexpr.8	-
,	,	--	$,	SYM.Pun.Comma	no	direct.writing.6	frame.8	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	direct.writing.6|indirect.thought.8	-	-	-	-
mein	mein	mein	PPOSAT	PRO.Poss.Attr.-.Nom.Sg.Neut	no	direct.writing.6|indirect.thought.8	-	-	-	-
Ringen	Ringen	Ring	NN	N.Reg.Nom.Sg.Neut	no	direct.writing.6|indirect.thought.8	-	-	-	-
Im	Im	in	APPRART	APPRART.Dat.Sg.Neut	no	direct.writing.6|indirect.thought.8	-	-	-	-
Verhängnis	Verhängnis	Verhängnis	NN	N.Reg.Dat.Sg.Neut	no	direct.writing.6|indirect.thought.8	-	-	-	-
untergeht	untergeht	untergehen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	direct.writing.6|indirect.thought.8	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	direct.writing.6|indirect.thought.8	-	-	-	-
Dieser	Dieser	dieser	PDAT	PRO.Dem.Attr.-.Nom.Sg.Masc	yes	-	-	-	-	-
innere	innere	innerer	ADJA	ADJA.Pos.Nom.Sg.Masc	no	-	-	-	-	-
Zwiespalt	Zwiespalt	Zwiespalt	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
aber	aber	aber	ADV	ADV	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	der	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	-	-	-	-	-
die	die	der	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
Dichtung	Dichtung	Dichtung	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
Saars	Saars	Saar	NE	N.Name.Gen.Sg.*	no	-	-	-	-	-
durchzieht	durchzieht	durchziehen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	-	-	-	-	-
gerade	gerade	gerade	ADV	ADV	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	der	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	-	-	-	-	-
ihn	ihn	ihn	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	no	-	-	-	-	-
interessant	interessant	interessant	ADJD	ADJD.Pos	no	-	-	-	-	-
macht	macht	machen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	der	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	-	-	-	-	-
ihm	ihm	ihm	PPER	PRO.Pers.Subst.3.Dat.Sg.Masc	no	-	-	-	-	-
ein	ein	ein	ART	ART.Indef.Acc.Sg.Neut	no	-	-	-	-	-
originelles	originelles	originell	ADJA	ADJA.Pos.Acc.Sg.Neut	no	-	-	-	-	-
Gepräge	Gepräge	Geprag	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
verleiht	verleiht	verleihen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
denn	denn	denn	KON	CONJ.Coord.Denn	no	-	-	-	-	-
die	die	der	ART	ART.Def.Acc.Pl.Neut	no	-	-	-	-	-
traditionellen	traditionellen	traditionell	ADJA	ADJA.Pos.Acc.Pl.Neut	no	-	-	-	-	-
Elemente	Elemente	Element	NN	N.Reg.Acc.Pl.Neut	no	-	-	-	-	-
deutscher	deutscher	deutsch	ADJA	ADJA.Pos.Gen.Sg.Fem	no	-	-	-	-	-
Lyrik	Lyrik	Lyrik	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Dramatik	Dramatik	Dramatik	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
hat	hat	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	no	-	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
sonst	sonst	sonst	ADV	ADV	no	-	-	-	-	-
nur	nur	nur	ADV	ADV	no	-	-	-	-	-
selten	selten	selten	ADJD	ADJD.Pos	no	-	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	-	-	-	-	-
neuem	neuem	neu	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Geiste	Geiste	Geist	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	-	-	-	-	-
durchdringen	durchdringen	durchdringen	VVINF	VINF.Full.-	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
individuell	individuell	individuell	ADJD	ADJD.Pos	no	-	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	-	-	-	-	-
gestalten	gestalten	gestalten	VVINF	VINF.Full.-	no	-	-	-	-	-
vermocht	vermocht	vermögen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Namentlich	Namentlich	namentlich	ADV	ADJD.Pos	yes	-	-	-	-	-
seine	seine	sein	PPOSAT	PRO.Poss.Attr.-.Nom.Pl.Neut	no	-	-	-	-	-
Liebeslieder	Liebeslieder	Liebeslied	NN	N.Reg.Nom.Pl.Neut	no	-	-	-	-	-
dürften	dürften	dürfen	VMFIN	VFIN.Mod.3.Pl.Past.Subj	no	-	-	-	-	-
dem	dem	der	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
Literarhistoriker	Literarhistoriker	Literarhistoriker	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
der	der	der	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Zukunft	Zukunft	Zukunft	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
nur	nur	nur	ADV	ADV	no	-	-	-	-	-
wenig	wenig	wenig	PIS	PRO.Indef.Subst.-.*.*.*	no	-	-	-	-	-
lehren	lehren	lehren	VVINF	VINF.Full.-	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
was	was	was	PWS	PRO.Rel.Subst.-.Acc.Sg.Neut	no	-	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
an	an	an	APPR	APPR.An	no	-	-	-	-	-
hundert	hundert	hundert	CARD	CARD	no	-	-	-	-	-
andern	anderen	anderer	ADJA	ADJA.Pos.Dat.Pl.Masc	no	-	-	-	-	-
Orten	Orten	Ort	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
ebensogut	ebensogut	ebensogut	ADV	ADV	no	-	-	-	-	-
erfahren	erfahren	erfahren	VVINF	VINF.Full.-	no	-	-	-	-	-
könnte	könnte	können	VMFIN	VFIN.Mod.3.Sg.Past.Subj	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
In	In	in	APPR	APPR.In	yes	-	-	-	-	-
seinen	seinen	sein	PPOSAT	PRO.Poss.Attr.-.Dat.Pl.Neut	no	-	-	-	-	-
Trauerspielen	Trauerspielen	Trauerspiel	NN	N.Reg.Dat.Pl.Neut	no	-	-	-	-	-
treten	treten	treten	VVFIN	VFIN.Full.3.Pl.Pres.Ind	no	-	-	-	-	-
eher	eher	eher	ADV	ADV	no	-	-	-	-	-
zeitbewegende	zeitbewegende	zeitbewegend	ADJA	ADJA.Pos.Nom.Pl.Fem	no	-	-	-	-	-
Ideen	Ideen	Idee	NN	N.Reg.Nom.Pl.Fem	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
den	den	der	ART	ART.Def.Acc.Sg.Masc	no	-	-	-	-	-
Vordergrund	Vordergrund	Vordergrund	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
sie	sie	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	no	-	-	-	-	-
werden	werden	werden	VAFIN	VFIN.Aux.3.Pl.Pres.Ind	no	-	-	-	-	-
zur	zur	zu	APPRART	APPRART.Dat.Sg.Fem	no	-	-	-	-	-
Charakteristik	Charakteristik	Charakteristik	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
des	des	der	ART	ART.Def.Gen.Sg.Neut	no	-	-	-	-	-
deutsch-österreichischen	deutsch-österreichischen	deutsch-österreichisch	ADJA	ADJA.Pos.Gen.Sg.Neut	no	-	-	-	-	-
Geisteslebens	Geisteslebens	Geistesleben	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
im	im	in	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
sechsten	sechsten	sechster	ADJA	ADJA.Pos.Dat.Sg.Neut	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
siebenten	siebenten	siebent	ADJA	ADJA.Pos.Dat.Sg.Neut	no	-	-	-	-	-
Dezennium	Dezennium	Dezennium	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
unsers	unseres	unser	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Neut	no	-	-	-	-	-
Jahrhunderts	Jahrhunderts	Jahrhundert	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
einst	einst	einst	ADV	ADV	no	-	-	-	-	-
so	so	so	ADV	ADV	no	-	-	-	-	-
manchen	manchen	mancher	PIAT	PRO.Indef.Attr.-.Acc.Sg.Masc	no	-	-	-	-	-
Beitrag	Beitrag	Beitrag	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
liefern	liefern	liefern	VVINF	VINF.Full.-	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
„	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	yes	-	-	-	-	-
Kaiser	Kaiser	Kaiser	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
Heinrich	Heinrich	Heinrich	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
der	der	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
Vierte	Vierte	vierte	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
"	&quot;	&quot;	$(	N.Name.Nom.Sg.*	no	-	-	-	-	-
verdankt	verdankt	verdanken	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
seine	seine	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	-	-	-	-	-
Entstehung	Entstehung	Entstehung	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
wohl	wohl	wohl	ADV	ADV	no	-	-	-	-	-
den	den	der	ART	ART.Def.Dat.Pl.Masc	yes	-	-	-	-	-
Tagen	Tagen	Tag	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
des	des	der	ART	ART.Def.Gen.Sg.Masc	no	-	-	-	-	-
Konkordatsabschlusses	Konkordatsabschlusses	Konkordatsabschluß	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	der	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	-	-	-	-	-
den	den	der	ART	ART.Def.Dat.Pl.Masc	no	-	-	-	-	-
Österreichern	Österreichern	Österreicher	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
die	die	der	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
immer	immer	immer	ADV	ADV	no	-	-	-	-	-
noch	noch	noch	ADV	ADV	no	-	-	-	-	-
fortwirkende	fortwirkende	fortwirkend	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
Kraft	Kraft	Kraft	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
des	des	der	ART	ART.Def.Gen.Sg.Neut	no	-	-	-	-	-
römischen	römischen	römisch	ADJA	ADJA.Pos.Gen.Sg.Neut	no	-	-	-	-	-
Papsttums	Papsttums	Papsttum	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
zur	zur	zu	APPRART	APPRART.Dat.Sg.Fem	no	-	-	-	-	-
unerfreulichen	unerfreulichen	unerfreulich	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Anschauung	Anschauung	Anschauung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
brachte	brachte	bringen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
;	;	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
dann	dann	dann	ADV	ADV	no	-	-	-	-	-
dem	dem	der	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
italienischen	italienischen	italienisch	ADJA	ADJA.Pos.Dat.Sg.Masc	no	-	-	-	-	-
Feldzuge	Feldzuge	Feldzug	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
des	des	der	ART	ART.Def.Gen.Sg.Neut	no	-	-	-	-	-
Jahres	Jahres	Jahr	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
1859	1859	1859	CARD	CARD	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
den	den	der	ART	PRO.Rel.Subst.-.Acc.Sg.Masc	no	-	-	-	-	-
Saar	Saar	Saar	NE	N.Name.Nom.Sg.Fem	no	-	-	-	-	-
als	als	als	KOKOM	APPR.Als	no	-	-	-	-	-
Offizier	Offizier	Offizier	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
mitgemacht	mitgemacht	mitmachen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
hat	hat	haben	VAFIN	VFIN.Haben.3.Sg.Pres.Ind	no	-	-	-	-	-
;	;	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
endlich	endlich	endlich	ADV	ADV	no	-	-	-	-	-
vielleicht	vielleicht	vielleicht	ADV	ADV	no	-	-	-	-	-
auch	auch	auch	ADV	ADV	no	-	-	-	-	-
der	der	der	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
Anregung	Anregung	Anregung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
Giesebrechts	Giesebrechts	Giesebrecht	NE	N.Name.Gen.Sg.*	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
der	der	der	PRELS	PRO.Rel.Subst.-.Nom.Sg.Masc	no	-	-	-	-	-
im	im	in	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Jahre	Jahre	Jahr	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
1855	1855	1855	CARD	CARD	no	-	-	-	-	-
den	den	der	ART	ART.Def.Acc.Sg.Masc	no	-	-	-	-	-
ersten	ersten	erster	ADJA	ADJA.Pos.Acc.Sg.Masc	no	-	-	-	-	-
Band	Band	Band	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
seiner	seiner	sein	PPOSAT	PRO.Poss.Attr.-.Gen.Sg.Fem	no	-	-	-	-	-
Geschichte	Geschichte	Geschichte	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
der	der	der	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
deutschen	deutschen	deutsch	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Kaiserzeit	Kaiserzeit	Kaiserzeit	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
veröffentlichte	veröffentlichte	veröffentlichen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Neben	Neben	neben	APPR	APPR.Nom	yes	-	-	-	-	-
Saar	Saar	Saar	NE	N.Name.Dat.Sg.Fem	no	-	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
ja	ja	ja	ADV	ADV	no	-	-	-	-	-
gerade	gerade	gerade	ADV	ADV	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
den	den	der	ART	ART.Def.Dat.Pl.Neut	no	-	-	-	-	-
fünfziger	fünfziger	fünfziger	ADJA	ADJA.Pos.*.*.*	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
sechziger	sechziger	sechziger	ADJA	ADJA.Pos.*.*.*	no	-	-	-	-	-
Jahren	Jahren	Jahr	NN	N.Reg.Dat.Pl.Neut	no	-	-	-	-	-
eine	eine	ein	ART	ART.Indef.Acc.Sg.Fem	no	-	-	-	-	-
ganze	ganze	ganz	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
Reihe	Reihe	Reihe	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
von	von	von	APPR	APPR.Dat	no	-	-	-	-	-
Dichtern	Dichtern	Dichter	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
auf	auf	auf	APPR	APPR.Auf	no	-	-	-	-	-
denselben	denselben	derselbe	PDAT	PRO.Dem.Attr.-.Acc.Sg.Masc	no	-	-	-	-	-
Stoff	Stoff	Stoff	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
verfallen	verfallen	verfallen	VVINF	VINF.Full.-	no	-	-	-	-	-
;	;	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
die	die	der	ART	PRO.Rel.Subst.-.Nom.Sg.Fem	no	-	-	-	-	-
Bruno	Bruno	Bruno	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
Arnim	Arnim	Arnim	NE	N.Name.Dat.Sg.Masc	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Weißbrodt	Weißbrot	Weißbrot	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
überragte	überragte	überragen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
freilich	freilich	freilich	ADV	ADV	no	-	-	-	-	-
an	an	an	APPR	APPR.An	no	-	-	-	-	-
Gestaltungskraft	Gestaltungskraft	Gestaltungskraft	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
bedeutend	bedeutend	bedeutend	ADJD	ADJD.Pos	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
namentlich	namentlich	namentlich	ADV	ADV	no	-	-	-	-	-
der	der	der	ART	ART.Def.Nom.Sg.Masc	no	-	-	-	-	-
zweite	zweite	zweiter	ADJA	ADJA.Pos.Nom.Sg.Masc	no	-	-	-	-	-
Teil	Teil	Teil	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
des	des	der	ART	ART.Def.Gen.Sg.Neut	no	-	-	-	-	-
Dramas	Dramas	Drama	NN	N.Reg.Gen.Sg.Neut	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
„	&quot;	&quot;	$(	N.Name.*.*.*	no	-	-	-	-	-
Heinrichs	Heinrichs	Heinrich	NE	N.Name.Gen.Sg.*	no	-	-	-	-	-
Tod	Tod	Tod	NN	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
"	&quot;	&quot;	$(	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
ein	ein	ein	ART	ART.Indef.Nom.Sg.Neut	no	-	-	-	-	-
durchaus	durchaus	durchaus	ADV	ADV	no	-	-	-	-	-
bühnenfähiges	bühnenfähiges	bühnenfähig	ADJA	ADJA.Pos.Nom.Sg.Neut	no	-	-	-	-	-
Stück	Stück	Stück	NN	N.Reg.Nom.Sg.Neut	no	-	-	-	-	-
