tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
erlebt	erlebt	erleben	VVPP	VPP.Full.Psp	no	-	-	-	-	-
—	--	-	$(	FM	no	-	-	-	-	-
auch	auch	auch	ADV	ADV	no	reported.speech.1	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	reported.speech.1	-	-	-	-
anders	anders	anders	ADV	ADV	no	reported.speech.1	-	-	-	-
argumentirt	argumentiert	argumentieren	VVPP	VPP.Full.Psp	no	reported.speech.1	-	-	intexpr.1	-
,	,	--	$,	SYM.Pun.Comma	no	reported.speech.1	-	-	-	-
als	als	als	KOUS	CONJ.Comp.-	no	reported.speech.1	-	-	-	-
alle	alle	aller	PIAT	PRO.Indef.Attr.-.Acc.Sg.Fem	no	reported.speech.1	-	-	-	-
Welt	Welt	Welt	NN	N.Reg.Acc.Sg.Fem	no	reported.speech.1	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	reported.speech.1	-	-	-	-
In	In	in	APPR	APPR.In	yes	-	-	-	-	-
dem	dem	der	ART	ART.Def.Dat.Sg.Neut	no	-	-	-	-	-
Jahre	Jahre	Jahr	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
1814	1814	1814	CARD	CARD	no	-	-	-	-	-
trat	trat	treten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
Royer-Collard	Royer-Collard	Royer-Collard	NE	N.Name.Nom.Sg.*	no	-	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	-	-	-	-	-
den	den	der	ART	ART.Def.Dat.Pl.Masc	no	-	-	-	-	-
Bourbonen	Bourbonen	Bourbone	NN	N.Reg.Dat.Pl.Masc	no	-	-	-	-	-
wieder	wieder	wieder	ADV	ADV	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
das	das	der	ART	ART.Def.Acc.Sg.Neut	no	-	-	-	-	-
politische	politische	politisch	ADJA	ADJA.Pos.Acc.Sg.Neut	no	-	-	-	-	-
Leben	Leben	Leben	NN	N.Reg.Acc.Sg.Neut	no	-	-	-	-	-
ein	ein	ein	PTKVZ	PART.Verb	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
welches	welches	welcher	PRELS	PRO.Rel.Subst.-.Acc.Sg.Neut	no	-	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
bis	bis	bis	APPR	APPR.Bis	no	-	-	-	-	-
dahin	dahin	dahin	PAV	PROADV.Dem	no	-	-	-	-	-
nur	nur	nur	ADV	ADV	no	-	-	-	-	-
immer	immer	immer	ADV	ADV	no	-	-	-	-	-
durchschritten	durchschritten	durchschreiten	VVPP	VPP.Full.Psp	no	-	-	-	-	-
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Ludwig	Ludwig	Ludwig	NE	N.Name.Nom.Sg.Masc	yes	-	-	-	-	-
XVM.	XVM.	XVM.	NE	N.Name.Nom.Sg.Masc	no	-	-	-	-	-
hatte	hatte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Ind	yes	-	-	-	-	-
zu	zu	zu	APPR	APPR.Dat	no	-	-	-	-	-
viel	viel	viel	PIAT	PRO.Indef.Attr.-.*.*.*	no	-	-	-	-	-
Gedächtniß	Gedächtnis	Gedächtnis	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
zu	zu	zu	APPR	APPR.Dat	no	-	-	-	-	-
viel	viel	viel	PIAT	PRO.Indef.Attr.-.*.*.*	no	-	-	-	-	-
Geist	Geist	Geist	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
um	um	um	KOUI	CONJ.SubInf.-	no	-	-	-	-	-
seinen	seinen	sein	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Masc	no	-	-	-	-	-
alten	alten	alt	ADJA	ADJA.Pos.Acc.Sg.Masc	no	-	-	-	-	-
Korrespondenten	Korrespondenten	Korrespondent	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	-	-	-	-	-
vergessen	vergessen	vergessen	VVINF	VINF.Full.-	no	-	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	-	-	-	-	-
Er	Er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	yes	reported.speech.8	-	speaker.8	-	-
ernannte	ernannte	ernennen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	reported.speech.8	-	-	intexpr.8	-
ihn	ihn	ihn	PPER	PRO.Pers.Subst.3.Acc.Sg.Masc	no	reported.speech.8	-	-	-	-
zum	zum	zu	APPRART	APPRART.Dat.Sg.Masc	no	reported.speech.8	-	-	-	-
Ritter	Ritter	Ritter	NN	N.Reg.Dat.Sg.Masc	no	reported.speech.8	-	-	-	-
der	der	der	ART	ART.Def.Gen.Sg.Fem	no	reported.speech.8	-	-	-	-
Ehrenlegion	Ehrenlegion	Ehrenlegion	NN	N.Reg.Gen.Sg.Fem	no	reported.speech.8	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	reported.speech.8	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	reported.speech.8	-	-	-	-
zum	zum	zu	APPRART	APPRART.Dat.Sg.Masc	no	reported.speech.8	-	-	-	-
General-Director	General-Direktor	General-Direktor	NN	N.Reg.Dat.Sg.Masc	no	reported.speech.8	-	-	-	-
des	des	der	ART	ART.Def.Gen.Sg.Neut	no	reported.speech.8	-	-	-	-
Buchdruckereiwesens	Buchdruckereiwesens	Buchdruckereiwesen	NN	N.Reg.Gen.Sg.Neut	no	reported.speech.8	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	reported.speech.8	-	-	-	-
des	des	der	ART	ART.Def.Gen.Sg.Masc	no	reported.speech.8	-	-	-	-
Buchhandels	Buchhandels	Buchhandel	NN	N.Reg.Gen.Sg.Masc	no	reported.speech.8	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	reported.speech.8	-	-	-	-
Man	Man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	yes	-	frame.9	speaker.9	-	-
weiß	weiß	weiß	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	frame.9	-	intexpr.9	-
wie	wie	wie	KOKOM	CONJ.Comp.-	no	indirect.thought.9.border=state	-	-	-	-
viel	viel	viel	PIAT	PRO.Indef.Attr.-.*.*.*	no	indirect.thought.9.border=state	-	-	-	-
Unvorsichtigkeiten	Unvorsichtigkeiten	Unvorsichtigkeit	NN	N.Reg.Acc.Pl.Fem	no	indirect.thought.9.border=state	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	indirect.thought.9.border=state	-	-	-	-
Fehler	Fehler	Fehler	NN	N.Reg.Acc.Pl.Masc	no	indirect.thought.9.border=state	-	-	-	-
die	die	der	ART	ART.Def.Acc.Sg.Fem	no	indirect.thought.9.border=state	-	-	-	-
erste	erste	erster	ADJA	ADJA.Pos.Acc.Sg.Fem	no	indirect.thought.9.border=state	-	-	-	-
unter	unter	unter	APPR	APPR.Unter	no	indirect.thought.9.border=state	-	-	-	-
der	der	der	ART	ART.Def.Dat.Sg.Fem	no	indirect.thought.9.border=state	-	-	-	-
Dictatur	Diktatur	Diktatur	NN	N.Reg.Dat.Sg.Fem	no	indirect.thought.9.border=state	-	-	-	-
eines	eines	ein	ART	ART.Indef.Gen.Sg.Masc	no	indirect.thought.9.border=state	-	-	-	-
Günstlings	Günstlings	Günstling	NN	N.Reg.Gen.Sg.Masc	no	indirect.thought.9.border=state	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	indirect.thought.9.border=state	-	-	-	-
Herrn	Herrn	Herr	NN	N.Reg.Gen.Sg.Masc	no	indirect.thought.9.border=state	-	-	-	-
v.	v.	v.	APPR	APPR.Dat	no	indirect.thought.9.border=state	-	-	-	-
Blacas	Blacas	Blaca	NE	N.Reg.Dat.Sg.Neut	no	indirect.thought.9.border=state	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	indirect.thought.9.border=state	-	-	-	-
organisirte	organisierte	organisiert	ADJA	ADJA.Pos.Nom.Sg.Fem	no	indirect.thought.9.border=state	-	-	-	-
Restauration	Restauration	Restauration	NN	N.Reg.Nom.Sg.Fem	no	indirect.thought.9.border=state	-	-	-	-
beging	beging	begehen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	indirect.thought.9.border=state	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	indirect.thought.9.border=state	-	-	-	-
Royer-Collard	Royer-Collard	Royer-Collard	NE	N.Name.Nom.Sg.Masc	yes	-	-	-	-	-
selbst	selbst	selbst	ADV	ADV	no	-	-	-	-	-
ließ	ließ	lassen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
sich	sich	sich	PRF	PRO.Refl.Subst.3.Acc.Sg.*	no	-	-	-	-	-
durch	durch	durch	APPR	APPR.Acc	no	-	-	-	-	-
die	die	der	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
realistische	realistische	realistisch	ADJA	ADJA.Pos.Acc.Sg.Fem	no	-	-	-	-	-
Bewegung	Bewegung	Bewegung	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
mit	mit	mit	APPR	PART.Verb	no	-	-	-	-	-
fortreißen	fortreißen	foreißen	VVINF	VINF.Full.-	no	-	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	-	-	-	-
denn	denn	denn	KON	CONJ.Coord.Denn	no	indirect.speech.10	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	indirect.speech.10	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	-	frame.10	-	-	-
wie	wie	wie	PWAV	PROADV.Inter	no	-	frame.10	-	-	-
man	man	man	PIS	PRO.Indef.Subst.-.Nom.Sg.*	no	-	frame.10	speaker.10	-	-
sagt	sagt	sagen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	frame.10	-	intexpr.10	-
,	,	--	$,	SYM.Pun.Comma	no	-	frame.10	-	-	-
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	indirect.speech.10	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	indirect.speech.10	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	indirect.speech.10	-	-	-	-
welcher	welcher	welcher	PRELS	PRO.Inter.Subst.-.Nom.Sg.Masc	no	indirect.speech.10	-	-	-	-
in	in	in	APPR	APPR.In	no	indirect.speech.10	-	-	-	-
Verbindung	Verbindung	Verbindung	NN	N.Reg.Dat.Sg.Fem	no	indirect.speech.10	-	-	-	-
mit	mit	mit	APPR	APPR.Dat	no	indirect.speech.10	-	-	-	-
Herrn	Herrn	Herr	NN	N.Reg.Dat.Sg.Masc	no	indirect.speech.10	-	-	-	-
Guizot	Guizot	Guizot	NE	N.Name.Nom.Sg.Masc	no	indirect.speech.10	-	-	-	-
jenes	jenes	jener	PDAT	PRO.Dem.Attr.-.Acc.Sg.Neut	no	indirect.speech.10	-	-	-	-
Gesetz	Gesetz	Gesetz	NN	N.Reg.Acc.Sg.Neut	no	indirect.speech.10	-	-	-	-
über	über	über	APPR	APPR.über	no	indirect.speech.10	-	-	-	-
die	die	der	ART	ART.Def.Acc.Sg.Fem	no	indirect.speech.10	-	-	-	-
Presse	Presse	Presse	NN	N.Reg.Acc.Sg.Fem	no	indirect.speech.10	-	-	-	-
ausarbeitete	ausarbeitete	ausarbeiten	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	indirect.speech.10	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	indirect.speech.10	-	-	-	-
welches	welches	welcher	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	no	indirect.speech.10	-	-	-	-
den	den	der	ART	ART.Def.Dat.Pl.Fem	no	indirect.speech.10	-	-	-	-
Kammern	Kammern	Kammer	NN	N.Reg.Dat.Pl.Fem	no	indirect.speech.10	-	-	-	-
vom	vom	von	APPRART	APPRART.Dat.Sg.Masc	no	indirect.speech.10	-	-	-	-
Herrn	Herrn	Herr	NN	N.Reg.Dat.Sg.Masc	no	indirect.speech.10	-	-	-	-
Montesquieu	Montesquieu	Montesquieu	NE	N.Name.Nom.Sg.*	no	indirect.speech.10	-	-	-	-
vorgelegt	vorgelegt	vorlegen	VVPP	VPP.Full.Psp	no	indirect.speech.10	-	-	-	-
wurde	wurde	werden	VAFIN	VFIN.Aux.3.Sg.Past.Ind	no	indirect.speech.10	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	indirect.speech.10	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	indirect.speech.10	-	-	-	-
welches	welches	welcher	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	no	indirect.speech.10	-	-	-	-
durch	durch	durch	APPR	APPR.Acc	no	indirect.speech.10	-	-	-	-
Einführung	Einführung	Einführung	NN	N.Reg.Acc.Sg.Fem	no	indirect.speech.10	-	-	-	-
der	der	der	ART	ART.Def.Gen.Sg.Fem	no	indirect.speech.10	-	-	-	-
Präventivcensur	Präventivzensur	Präventivzensur	NN	N.Reg.Gen.Sg.Fem	no	indirect.speech.10	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	indirect.speech.10	-	-	-	-
gegen	gegen	gegen	APPR	APPR.Acc	no	indirect.speech.10	-	-	-	-
welche	welche	welcher	PRELS	PRO.Rel.Subst.-.Acc.Sg.Fem	no	indirect.speech.10	-	-	-	-
später	später	spät	ADJD	ADJD.Comp	no	indirect.speech.10	-	-	-	-
Royer-	Royer-	Royer	TRUNC	TRUNC.Noun	no	indirect.speech.10	-	-	-	-
Collard	Collard	Collard	NE	N.Name.Nom.Sg.Neut	yes	indirect.speech.10	-	-	-	-
so	so	so	ADV	ADV	no	indirect.speech.10	-	-	-	-
schöne	schöne	schön	ADJA	ADJA.Pos.Acc.Pl.Masc	no	indirect.speech.10	-	-	-	-
Kämpfe	Kämpfe	Kampf	NN	N.Reg.Acc.Pl.Masc	no	indirect.speech.10	-	-	-	-
focht	focht	fochen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	indirect.speech.10	-	-	-	-
,	,	--	$,	SYM.Pun.Comma	no	indirect.speech.10	-	-	-	-
sogleich	sogleich	sogleich	ADV	ADV	no	indirect.speech.10	-	-	-	-
den	den	der	ART	ART.Def.Acc.Sg.Masc	no	indirect.speech.10	-	-	-	-
Artikel	Artikel	Artikel	NN	N.Reg.Acc.Sg.Masc	no	indirect.speech.10	-	-	-	-
8	8	8	CARD	CARD	no	indirect.speech.10	-	-	-	-
der	der	der	ART	ART.Def.Gen.Sg.Fem	no	indirect.speech.10	-	-	-	-
Charte	Charte	Charte	NN	N.Reg.Gen.Sg.Fem	no	indirect.speech.10	-	-	-	-
verletzte	verletzte	verletzen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	indirect.speech.10	-	-	-	-
.	.	--	$.	SYM.Pun.Sent	no	indirect.speech.10	-	-	-	-
Bei	Bei	bei	APPR	APPR.Dat	yes	-	-	-	-	-
der	der	der	ART	ART.Def.Dat.Sg.Fem	no	-	-	-	-	-
zweiten	zweiten	zweiter	ADJA	ADJA.Pos.Dat.Sg.Fem	no	-	-	-	-	-
Restauration	Restauration	Restauration	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
