tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
"	&quot;	&quot;	$(	N.Reg.Nom.Pl.Fem	no	direct.writing.1	-	-	-	-
An	An	an	APPR	APPR.An	yes	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
Ausführung	Ausführung	Ausführung	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
dieser	dieser	diese	PDAT	PRO.Dem.Attr.-.Gen.Pl.Masc	no	-	-	-	-	-
Tragödienstoffe	Tragödienstoffe	Tragödienstoff	NN	N.Reg.Gen.Pl.Masc	no	-	-	-	-	-
ging	ging	gehen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
Wilbrandt	Wilbrandt	Wilbrandt	NE	N.Name.Nom.Sg.*	no	-	-	-	-	-
gleichwohl	gleichwohl	gleichwohl	ADV	ADV	yes	-	-	-	-	-
erst	erst	erst	ADV	ADV	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
nachdem	nachdem	nachdem	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
er	er	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	-	-	-	-
im	im	im	APPRART	APPRART.Dat.Sg.Neut	no	-	-	-	-	-
Jahre	Jahre	Jahr	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
1871	1871	1871	CARD	CARD	no	-	-	-	-	-
von	von	von	APPR	APPR.Dat	no	-	-	-	-	-
München	München	München	NE	N.Name.Dat.Sg.Neut	no	-	-	-	-	-
nach	nach	nach	APPR	APPR.Dat	no	-	-	-	-	-
Wien	Wien	Wien	NE	N.Name.Dat.Sg.Neut	no	-	-	-	-	-
übergesiedelt	übergesiedelt	übersiedeln	VVPP	VPP.Full.Psp	no	-	-	-	-	-
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	-	-	-	-	-
würde	würde	werden	VAFIN	VFIN.Aux.3.Sg.Past.Subj	no	-	-	-	-	-
eine	eine	eine	ART	PRO.Indef.Subst.-.Acc.Sg.Fem	no	-	-	-	-	-
der	der	d	ART	ART.Def.Gen.Pl.Fem	no	-	-	-	-	-
interessantesten	interessantesten	interessant	ADJA	ADJA.Sup.Gen.Pl.Fem	no	-	-	-	-	-
Untersuchungen	Untersuchungen	Untersuchung	NN	N.Reg.Gen.Pl.Fem	no	-	-	-	-	-
sein	sein	sein	VAINF	VINF.Sein.-	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	no	-	-	-	-	-
unternommen	unternommen	unternehmen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
werden	werden	werden	VAINF	VINF.Aux.-	no	-	-	-	-	-
könnte	könnte	können	VMFIN	VFIN.Mod.3.Sg.Past.Subj	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
vergleichend	vergleichend	vergleichen	VVPP	ADJD.Pos	no	-	-	-	-	-
zu	zu	zu	PTKZU	PART.Zu	no	-	-	-	-	-
prüfen	prüfen	prüfen	VVINF	VINF.Full.-	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
welche	welche	welche	PWAT	PRO.Inter.Attr.-.Nom.Pl.Masc	no	-	-	-	-	-
historischen	historischen	historisch	ADJA	ADJA.Pos.Nom.Pl.Masc	no	-	-	-	-	-
Stoffe	Stoffe	Stoff	NN	N.Reg.Nom.Pl.Masc	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
namentlich	namentlich	namentlich	ADV	ADV	no	-	-	-	-	-
welche	welche	welche	PWAT	PRO.Inter.Attr.-.Acc.Pl.Masc	no	-	-	-	-	-
Stoffe	Stoffe	Stoff	NN	N.Reg.Acc.Pl.Masc	no	-	-	-	-	-
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
römischen	römischen	römisch	ADJA	ADJA.Pos.Gen.Sg.Fem	no	-	-	-	-	-
Geschichte	Geschichte	Geschichte	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
dem	dem	d	ART	ART.Def.Dat.Sg.Masc	no	-	-	-	-	-
Odem	Odem	Odem	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	-	-	-	-	-
Lichte	Lichte	Lichte	NN	N.Reg.Dat.Sg.Neut	no	-	-	-	-	-
verschiedner	verschiedener	verschieden	ADJA	ADJA.Pos.Gen.Pl.Fem	no	-	-	-	-	-
Zeitstimmungen	Zeitstimmungen	Zeitstimmung	NN	N.Reg.Gen.Pl.Fem	no	-	-	-	-	-
in	in	in	APPR	APPR.In	no	-	-	-	-	-
den	den	d	ART	ART.Def.Dat.Pl.Fem	no	-	-	-	-	-
verschiednen	verschiedenen	verschieden	ADJA	ADJA.Pos.Dat.Pl.Fem	no	-	-	-	-	-
Litteraturen	Literaturen	Literatur	NN	N.Reg.Dat.Pl.Fem	no	-	-	-	-	-
bevorzugt	bevorzugt	bevorzugen	VVPP	VPP.Full.Psp	no	-	-	-	-	-
worden	worden	werden	VAPP	VPP.Aux.Psp	no	-	-	-	-	-
sind	sind	sein	VAFIN	VFIN.Sein.3.Pl.Pres.Ind	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Kein	Kein	Kein	PIAT	PRO.Indef.Attr.-.Nom.Sg.Masc	yes	-	frame.9	-	-	-
Zweifel	Zweifel	Zweifel	NN	N.Reg.Nom.Sg.Masc	no	-	frame.9	-	intexpr.9	-
,	,	,	$,	SYM.Pun.Comma	no	-	frame.9	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	indirect.thought.9	-	-	-	-
allein	allein	allein	ADV	ADV	no	indirect.thought.9	-	-	-	-
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	indirect.thought.9	-	-	-	-
aus	aus	aus	APPR	APPR.Dat	no	indirect.thought.9	-	-	-	-
den	den	d	ART	ART.Def.Dat.Pl.Neut	no	indirect.thought.9	-	-	-	-
Büchern	Büchern	Buch	NN	N.Reg.Dat.Pl.Neut	no	indirect.thought.9	-	-	-	-
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	indirect.thought.9	-	-	-	-
Tacitus	Tacitus	Tacitus	NE	N.Reg.Gen.Sg.Masc	no	indirect.thought.9	-	-	-	-
stammenden	stammenden	stammend	ADJA	ADJA.Pos.Gen.Pl.Fem	no	indirect.thought.9	-	-	-	-
Tragödien	Tragödien	Tragödie	NN	N.Reg.Gen.Pl.Fem	no	indirect.thought.9	-	-	-	-
höchst	höchst	höchst	ADV	ADV	no	indirect.thought.9	-	-	-	-
charakteristische	charakteristische	charakteristisch	ADJA	ADJA.Pos.Acc.Pl.Masc	no	indirect.thought.9	-	-	-	-
Unterschiede	Unterschiede	Unterschied	NN	N.Reg.Acc.Pl.Masc	no	indirect.thought.9	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	indirect.thought.9	-	-	-	-
Wandlungen	Wandlungen	Wandlung	NN	N.Reg.Acc.Pl.Fem	no	indirect.thought.9	-	-	-	-
verraten	verraten	verraten	VVPP	VPP.Full.Psp	no	indirect.thought.9	-	-	-	-
würden	würden	werden	VAFIN	VFIN.Aux.3.Pl.Past.Subj	no	indirect.thought.9	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	indirect.thought.9	-	-	-	-
Es	Es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	yes	-	-	-	-	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	-	-	-	-
möglich	möglich	möglich	ADJD	ADJD.Pos	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
nur	nur	nur	ADV	ADV	no	-	-	-	-	-
subjektive	subjektive	subjektiv	ADJA	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
Grüude	Grüude	Grüude	NE	N.Name.Nom.Sg.Fem	no	-	-	-	-	-
Wilbrandt	Wilbrandt	Wilbrandt	NE	N.Name.Nom.Sg.Fem	no	-	-	-	-	-
nach	nach	nach	APPR	APPR.Dat	no	-	-	-	-	-
1870	1870	1870	CARD	CARD	no	-	-	-	-	-
zur	zur	zur	APPRART	APPRART.Dat.Sg.Fem	no	-	-	-	-	-
Gestaltung	Gestaltung	Gestaltung	NN	N.Reg.Dat.Sg.Fem	no	-	-	-	-	-
der	der	d	ART	ART.Def.Gen.Pl.Fem	no	-	-	-	-	-
schon	schon	schon	ADV	ADV	no	-	-	-	-	-
fünf	fünf	fünf	CARD	CARD	no	-	-	-	-	-
Jahre	Jahre	Jahr	NN	N.Reg.Acc.Pl.Neut	no	-	-	-	-	-
früher	früher	früh	ADJD	ADJD.Comp	no	-	-	-	-	-
entworfnen	entworfenen	entwerfen	ADJA	ADJA.Pos.Gen.Pl.Fem	no	-	-	-	-	-
Tragödien	Tragödien	Tragödie	NN	N.Reg.Gen.Pl.Fem	no	-	-	-	-	-
„	&quot;	&quot;	$(	FM	no	-	-	-	-	-
Gajus	Gajus	Gajus	NE	FM	no	-	-	-	-	-
Gracchus	Gracchus	Gracchus	NE	FM	no	-	-	-	-	-
"	&quot;	&quot;	$(	FM	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
„	&quot;	&quot;	$(	FM	no	-	-	-	-	-
Arria	Arria	Arria	NE	FM	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
Messalina	Messalina	Messalina	NE	FM	no	-	-	-	-	-
"	&quot;	&quot;	$(	FM	no	-	-	-	-	-
drängten	drängten	drängen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Viel	Viel	viel	ADV	ADV	yes	-	-	-	-	-
wahrscheinlicher	wahrscheinlicher	wahrscheinlich	ADJD	ADJD.Comp	no	-	-	-	-	-
bleibt	bleibt	bleiben	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	-	-	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	-	-	-	-	-
doch	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
schwüle	schwüle	schwül	ADJA	ADJA.Pos.Nom.Sg.Fem	no	-	-	-	-	-
Luft	Luft	Luft	NN	N.Reg.Nom.Sg.Fem	no	-	-	-	-	-
phantastisch	phantastisch	phantastisch	ADJD	ADJD.Pos	no	-	-	-	-	-
schrankenloser	schrankenloser	schrankenlos	ADJA	ADJA.Pos.Gen.Sg.Fem	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
üppiger	üppiger	üppig	ADJA	ADJA.Pos.Gen.Sg.Fem	no	-	-	-	-	-
Genußsucht	Genußsucht	Genußsucht	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	die	d	ART	ART.Def.Acc.Sg.Fem	no	-	-	-	-	-
Atmosphäre	Atmosphäre	Atmosphäre	NN	N.Reg.Acc.Sg.Fem	no	-	-	-	-	-
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Machtgier	Machtgier	Machtgier	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
um	um	um	APPR	APPR.Acc	no	-	-	-	-	-
der	der	d	ART	ART.Def.Gen.Sg.Fem	no	-	-	-	-	-
Ausbeutung	Ausbeutung	Ausbeutung	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
und	und	und	KON	CONJ.Coord.-	no	-	-	-	-	-
des	des	d	ART	ART.Def.Gen.Sg.Masc	no	-	-	-	-	-
Genusses	Genusses	Genuß	NN	N.Reg.Gen.Sg.Masc	no	-	-	-	-	-
willen	Willen	Willen	NN	N.Reg.Acc.Sg.Masc	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
die	die	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Fem	no	-	-	-	-	-
nach	nach	nach	APPR	APPR.Dat	no	-	-	-	-	-
1870	1870	1870	CARD	CARD	no	-	-	-	-	-
hereinbrach	hereinbrach	hereinbrechen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
diese	diese	diese	PDAT	PRO.Dem.Attr.-.Acc.Pl.Fem	no	-	-	-	-	-
Tragödien	Tragödien	Tragödie	NN	N.Reg.Acc.Pl.Fem	no	-	-	-	-	-
zeitigen	zeitigen	zeitigen	VVINF	VINF.Full.-	no	-	-	-	-	-
half	half	helfen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
Und	Und	und	KON	CONJ.Coord.-	yes	-	frame.3	-	-	-
vollends	vollends	vollends	ADV	ADV	no	-	frame.3	-	-	-
außer	außer	außer	APPR	APPR.Außer	no	-	frame.3	-	-	-
Zweifel	Zweifel	Zweifel	NN	N.Reg.Dat.Sg.Masc	no	-	frame.3	-	intexpr.3	-
ist	ist	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	-	frame.3	-	-	-
es	es	es	PPER	PRO.Pers.Subst.3.Nom.Sg.Neut	no	-	frame.3	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	frame.3	-	-	-
daß	daß	daß	KOUS	CONJ.SubFin.-	no	indirect.thought.3	-	-	-	-
der	der	d	ART	ART.Def.Nom.Sg.Masc	no	indirect.thought.3	-	-	-	-
Dichter	Dichter	Dichter	NN	N.Reg.Nom.Sg.Masc	no	indirect.thought.3	-	-	-	-
ein	ein	eine	ART	ART.Indef.Acc.Sg.Neut	no	indirect.thought.3	-	-	-	-
gewisses	gewisses	gewiß	ADJA	ADJA.Pos.Acc.Sg.Neut	no	indirect.thought.3	-	-	-	-
Makartsches	Mackarsches	Mackearsch	NN	ADJA.Pos.Acc.Sg.Neut	no	indirect.thought.3	-	-	-	-
Kolorit	Kolorit	Kolorit	NN	N.Reg.Acc.Sg.Neut	no	indirect.thought.3	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	indirect.thought.3	-	-	-	-
das	das	die	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	no	indirect.thought.3	-	-	-	-
namentlich	namentlich	namentlich	ADV	ADV	no	indirect.thought.3	-	-	-	-
in	in	in	APPR	APPR.In	no	indirect.thought.3	-	-	-	-
dem	dem	d	ART	ART.Def.Dat.Sg.Neut	no	indirect.thought.3	-	-	-	-
letztgenannten	letztgenannten	letztgenennt	ADJA	ADJA.Pos.Dat.Sg.Neut	no	indirect.thought.3	-	-	-	-
Trauerspiel	Trauerspiel	Trauerspiel	NN	N.Reg.Dat.Sg.Neut	no	indirect.thought.3	-	-	-	-
hervortrat	,	,	$,	SYM.Pun.Comma	no	indirect.thought.3	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	indirect.thought.3	-	-	-	-
hier	hier	hier	ADV	ADV	no	indirect.thought.3	-	-	-	-
zum	zum	zum	APPRART	APPRART.Dat.Sg.Neut	no	indirect.thought.3	-	-	-	-
erstenmal	erstenmal	erstenmal	ADV	N.Reg.Dat.Sg.Neut	no	indirect.thought.3	-	-	-	-
aufwies	aufwies	aufweisen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	indirect.thought.3	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	indirect.thought.3	-	-	-	-
Die	Die	d	ART	PRO.Dem.Subst.-.Nom.Sg.Fem	yes	-	-	-	-	-
vorzüglichere	vorzüglichere	vorzüglich	ADJA	VFIN.Full.3.Sg.Pres.Subj	no	-	-	-	-	-
,	,	,	$,	SYM.Pun.Comma	no	-	-	-	-	-
wenn	wenn	wenn	KOUS	CONJ.SubFin.-	no	-	-	-	-	-
auch	auch	auch	ADV	ADV	no	-	-	-	-	-
nicht	nicht	nicht	PTKNEG	PART.Neg	no	-	-	-	-	-
die	die	d	ART	ART.Def.Nom.Sg.Fem	no	-	-	-	-	-
erfolgreichere	erfolgreichere	erfolgreich	ADJA	ADJA.Comp.Nom.Sg.Fem	no	-	-	-	-	-
dieser	dieser	diese	PDAT	PRO.Dem.Attr.-.Gen.Pl.Fem	no	-	-	-	-	-
Römertragödien	Römertragödien	Römertragödie	NN	N.Reg.Gen.Pl.Fem	no	-	-	-	-	-
war	war	sein	VAFIN	VFIN.Sein.3.Sg.Past.Ind	no	-	-	-	-	-
„	&quot;	&quot;	$(	FM	no	-	-	-	-	-
Gajus	Gajus	Gajus	NE	FM	no	-	-	-	-	-
Gracchus	Gracchus	Gracchus	NE	FM	no	-	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	-	-	-	-	-
"	&quot;	&quot;	$(	FM	no	-	-	-	-	-
Niemand	Niemand	niemand	PIS	PRO.Indef.Subst.-.Nom.Sg.Masc	yes	reported.speech.4.nonfact.border=unspec	-	speaker.4	-	-
hätte	hätte	haben	VAFIN	VFIN.Haben.3.Sg.Past.Subj	no	reported.speech.4.nonfact.border=unspec	-	-	-	-
den	den	d	ART	ART.Def.Acc.Sg.Masc	no	reported.speech.4.nonfact.border=unspec	-	-	-	-
Stoff	Stoff	Stoff	NN	N.Reg.Acc.Sg.Masc	no	reported.speech.4.nonfact.border=unspec	-	-	-	-
fernliegend	fernliegend	fernliegend	ADJD	ADJD.Pos	no	reported.speech.4.nonfact.border=unspec	-	-	-	-
nennen	nennen	nennen	VVINF	VINF.Full.-	no	reported.speech.4.nonfact.border=unspec	-	-	intexpr.4	-
dürfen	dürfen	dürfen	VMINF	VINF.Mod.-	no	reported.speech.4.nonfact.border=unspec	-	-	-	-
.	.	.	$.	SYM.Pun.Sent	no	reported.speech.4.nonfact.border=unspec	-	-	-	-
Im	Im	im	APPRART	APPRART.Dat.Sg.Masc	yes	-	-	-	-	-
Spiegel	Spiegel	Spiegel	NN	N.Reg.Dat.Sg.Masc	no	-	-	-	-	-
römischer	römischer	römisch	ADJA	ADJA.Pos.Gen.Sg.Fem	no	-	-	-	-	-
Geschichte	Geschichte	Geschichte	NN	N.Reg.Gen.Sg.Fem	no	-	-	-	-	-
ließen	ließen	lassen	VVFIN	VFIN.Full.3.Pl.Past.Ind	no	-	-	-	-	-
