tok	normtok	lemma	pos	rfpos	sentstart	stwr	frame	speaker	intexpr	note
bevorstehender	-	bevorstehend	ADJA	ADJA.Pos.Gen.Pl.Fem	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
Unruhen	-	Unruhe	NN	N.Reg.Gen.Pl.Fem	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
ihre	-	ihr	PPOSAT	PRO.Poss.Attr.-.Acc.Sg.Fem	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
bewaffnete	-	bewaffnet	ADJA	ADJA.Pos.Acc.Sg.Fem	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
Macht	-	Macht	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
dazu	-	dazu	PAV	PROADV.Dem	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
benutzen	-	benutzen	VVINF	VINF.Full.-	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
in	-	in	APPR	APPR.In	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
eine	-	ein	ART	ART.Indef.Acc.Sg.Fem	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
Kammer	-	Kammer	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
einzudringen	-	eindringen	VVIZU	VINF.Full.zu	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
deren	-	der	PDAT	PRO.Dem.Subst.-.Gen.Pl.Fem	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
Mitglieder	-	Mitglied	NN	N.Reg.Acc.Pl.Neut	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
herauszuzerren	-	herauszerren	VVFIN	VINF.Full.-	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
um	-	um	KOUI	CONJ.SubInf.-	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
andern	-	anderer	ADJA	PRO.Indef.Subst.-.Dat.Sg.*	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
Personen	-	Person	NN	N.Reg.Acc.Pl.Fem	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
ermöglichen	-	ermöglichen	VVINF	VINF.Full.-	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
die	-	der	ART	ART.Def.Acc.Pl.Masc	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
leeren	-	leer	ADJA	ADJA.Pos.Acc.Pl.Masc	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
Sitze	-	Sitz	NN	N.Reg.Acc.Pl.Masc	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
einzunehmen	-	einnehmen	VVIZU	VINF.Full.zu	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
?	-	--	$.	SYM.Pun.Sent	no	direct.speech.2|direct.speech thought.12.border=unspec	-	-	-	-
—	-	—	ADJA	CARD	yes	direct.speech.2	-	-	-	-
Wo	-	wo	PWAV	PROADV.Inter	yes	direct.speech.2|direct.speech.1	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	direct.speech.2|direct.speech.1	-	-	-	-
das	-	der	ART	ART.Def.Nom.Sg.Neut	no	direct.speech.2|direct.speech.1	-	-	-	-
Gesetz	-	Gesetz	NN	N.Reg.Nom.Sg.Neut	no	direct.speech.2|direct.speech.1	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.2	frame.1	-	-	-
frage	-	fragen	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	direct.speech.2	frame.1	-	intexpr.1	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.2	frame.1	speaker.1	-	-
?	-	--	$.	SYM.Pun.Sent	no	direct.speech.2	frame.1	-	-	-
Sie	-	sie	PPER	PRO.Pers.Subst.3.Nom.Pl.*	yes	direct.speech.2	-	-	-	-
werden	-	werden	VAFIN	VFIN.Aux.3.Pl.Pres.Ind	no	direct.speech.2	-	-	-	-
die	-	der	ART	ART.Def.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
Verfassung	-	Verfassung	NN	N.Reg.Acc.Sg.Fem	no	direct.speech.2	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.speech.2	-	-	-	-
Gesetzbücher	-	Gesetzbuch	NN	N.Reg.Acc.Pl.Neut	no	direct.speech.2	-	-	-	-
umsonst	-	umsonst	ADV	ADV	no	direct.speech.2	-	-	-	-
darnach	-	darnach	ADV	ADJD.Pos	no	direct.speech.2	-	-	-	-
durchsuchen	-	durchsuchen	VVINF	VINF.Full.-	no	direct.speech.2	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	direct.speech.2	-	-	-	-
"	-	--	$(	SYM.Quot.Left	no	direct.speech.2	-	-	-	-
—	-	—	ADJD	N.Reg.Nom.Sg.Masc	no	-	-	-	-	-
Und	-	und	KON	CONJ.Coord.-	yes	-	frame.4	-	-	-
später	-	spät	ADJD	ADJD.Comp	no	-	frame.4	-	-	-
sagte	-	sagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.4	-	intexpr.4	-
Schurz	-	Schurz	NN	N.Reg.Nom.Sg.Masc	no	-	frame.4	speaker.4	-	-
:	-	--	$.	SYM.Pun.Colon	no	-	frame.4	-	-	-
-	-	--	$(	SYM.Pun.Hyph	yes	-	frame.4	-	-	-
„Es	-	„es	NN	N.Reg.Nom.Sg.Neut	no	direct.speech.4	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	direct.speech.4	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	direct.speech.4	-	-	-	-
der	-	der	ART	ART.Def.Nom.Sg.Masc	no	direct.speech.4	-	-	-	-
Erfolg	-	Erfolg	NN	N.Reg.Nom.Sg.Masc	no	direct.speech.4	-	-	-	-
Napoleonischen	-	napoleonisch	ADJA	ADJA.Pos.Gen.Sg.Masc	no	direct.speech.4	-	-	-	-
Ehrgeizes	-	Ehrgeiz	NN	N.Reg.Gen.Sg.Masc	no	direct.speech.4	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.4	-	-	-	-
den	-	der	PRELS	PRO.Rel.Subst.-.Acc.Sg.Masc	no	direct.speech.4	-	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.4	-	-	-	-
befürchte	-	befürchten	VVFIN	VFIN.Full.1.Sg.Pres.Ind	no	direct.speech.4	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.4	-	-	-	-
denn	-	denn	KON	CONJ.Comp.-	no	direct.speech.4	-	-	-	-
bestände	-	bestand	VVFIN	VFIN.Full.3.Sg.Past.Subj	no	direct.speech.4	-	-	-	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	direct.speech.4	-	-	-	-
auch	-	auch	ADV	ADV	no	direct.speech.4	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.4	-	-	-	-
so	-	so	ADV	ADV	no	direct.speech.4	-	-	-	-
hätte	-	haben	VAFIN	VFIN.Haben.3.Sg.Past.Subj	no	direct.speech.4	-	-	-	-
derselbe	-	derselbe	PDS	PRO.Dem.Subst.-.Nom.Sg.Masc	no	direct.speech.4	-	-	-	-
gegen	-	gegen	APPR	APPR.Acc	no	direct.speech.4	-	-	-	-
ein	-	ein	ART	ART.Indef.Acc.Sg.Neut	no	direct.speech.4	-	-	-	-
amerikanisches	-	amerikanisch	ADJA	ADJA.Pos.Acc.Sg.Neut	no	direct.speech.4	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.4	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	direct.speech.4	-	-	-	-
gegen	-	gegen	APPR	APPR.Acc	no	direct.speech.4	-	-	-	-
ein	-	ein	ART	ART.Indef.Acc.Sg.Neut	no	direct.speech.4	-	-	-	-
französisches	-	französisch	ADJA	ADJA.Pos.Acc.Sg.Neut	no	direct.speech.4	-	-	-	-
Volk	-	Volk	NN	N.Reg.Acc.Sg.Neut	no	direct.speech.4	-	-	-	-
aufzutreten	-	auftreten	VVIZU	VINF.Full.zu	no	direct.speech.4	-	-	-	-
;	-	--	$.	SYM.Pun.Sent	no	direct.speech.4	-	-	-	-
aber	-	aber	KON	CONJ.Coord.Aber	no	direct.speech.4	frame.13	-	-	-
wofür	-	wofür	PWAV	PROADV.Inter	no	direct.speech.4	frame.13	-	-	-
ich	-	ich	PPER	PRO.Pers.Subst.1.Nom.Sg.*	no	direct.speech.4	frame.13	speaker.13	-	-
Gründe	-	Grund	NN	N.Reg.Acc.Pl.Masc	no	direct.speech.4	frame.13	-	-	-
habe	-	haben	VAFIN	VFIN.Haben.1.Sg.Pres.Ind	no	direct.speech.4	frame.13	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	direct.speech.4	frame.13	-	-	-
fürchten	-	fürchten	VVINF	VINF.Full.-	no	direct.speech.4	frame.13	-	intexpr.13	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.4	frame.13	-	-	-
wenn	-	wenn	KOUS	CONJ.SubFin.-	no	direct.speech.4	frame.13	-	-	-
wir	-	wir	PPER	PRO.Pers.Subst.1.Nom.Pl.*	no	direct.speech.4	frame.13	-	-	-
auf	-	auf	APPR	APPR.Auf	no	direct.speech.4	frame.13	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	direct.speech.4	frame.13	-	-	-
bisherigen	-	bisherig	ADJA	ADJA.Pos.Dat.Sg.Fem	no	direct.speech.4	frame.13	-	-	-
Bahn	-	Bahn	NN	N.Reg.Dat.Sg.Fem	no	direct.speech.4	frame.13	-	-	-
weitergehen	-	weitergehen	VVINF	VINF.Full.-	no	direct.speech.4	frame.13	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.4	frame.13	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	direct.speech.4	frame.13	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.4	frame.13	-	-	-
daß	-	daß	KOUS	CONJ.SubFin.-	no	direct.speech.4|indirect.thought.13	-	-	-	-
dies	-	dieser	PDS	PRO.Dem.Attr.-.Nom.Sg.Neut	no	direct.speech.4|indirect.thought.13	-	-	-	-
Triebwerk	-	Triebwerk	NN	N.Reg.Nom.Sg.Neut	no	direct.speech.4|indirect.thought.13	-	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	direct.speech.4|indirect.thought.13	-	-	-	-
Administration	-	Administration	NN	N.Reg.Gen.Sg.Fem	no	direct.speech.4|indirect.thought.13	-	-	-	-
mehr	-	mehr	ADV	ADV	no	direct.speech.4|indirect.thought.13	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.speech.4|indirect.thought.13	-	-	-	-
mehr	-	mehr	ADV	ADV	no	direct.speech.4|indirect.thought.13	-	-	-	-
nur	-	nur	ADV	ADV	no	direct.speech.4|indirect.thought.13	-	-	-	-
zum	-	zu	APPRART	APPRART.Dat.Sg.Neut	no	direct.speech.4|indirect.thought.13	-	-	-	-
Werkzeug	-	Werkzeug	NN	N.Reg.Dat.Sg.Neut	no	direct.speech.4|indirect.thought.13	-	-	-	-
von	-	von	APPR	APPR.Dat	no	direct.speech.4|indirect.thought.13	-	-	-	-
Cliquen	-	Cliquen	NN	N.Reg.Dat.Pl.Fem	no	direct.speech.4|indirect.thought.13	-	-	-	-
werde	-	werden	VAFIN	VFIN.Aux.3.Sg.Pres.Subj	no	direct.speech.4|indirect.thought.13	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.4|indirect.thought.13	-	-	-	-
ein	-	ein	ART	ART.Indef.Acc.Sg.Neut	no	direct.speech.4|indirect.thought.13	-	-	-	-
Werkzeug	-	Werkzeug	NN	N.Reg.Acc.Sg.Neut	no	direct.speech.4|indirect.thought.13	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.4|indirect.thought.13	-	-	-	-
Majoritäten	-	Majorität	NN	N.Reg.Acc.Pl.Fem	no	direct.speech.4|indirect.thought.13	-	-	-	-
zu	-	zu	PTKZU	PART.Zu	no	direct.speech.4|indirect.thought.13	-	-	-	-
schaffen	-	schaffen	VVINF	VINF.Full.-	no	direct.speech.4|indirect.thought.13	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.speech.4|indirect.thought.13	-	-	-	-
ein	-	ein	ART	ART.Indef.Acc.Sg.Neut	no	direct.speech.4|indirect.thought.13	-	-	-	-
Plünderungssystem	-	Plünderungssystem	NN	N.Reg.Acc.Sg.Neut	no	direct.speech.4|indirect.thought.13	-	-	-	-
zu	-	zu	APPR	PART.Zu	no	direct.speech.4|indirect.thought.13	-	-	-	-
organisiren	-	organisir	NN	VINF.Full.-	no	direct.speech.4|indirect.thought.13	-	-	-	-
!	-	--	$.	SYM.Pun.Sent	no	direct.speech.4|indirect.thought.13	-	-	-	-
"	-	--	$(	SYM.Quot.Left	no	direct.speech.4	-	-	-	-
Und	-	und	KON	CONJ.Coord.-	yes	-	frame.5	-	-	-
dann	-	dann	ADV	ADV	no	-	frame.5	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.5	-	-	-
als	-	als	KOKOM	APPR.Als	no	reported.speech.6	frame.5	-	-	-
Schutz	-	Schutz	NN	N.Reg.Nom.Sg.Masc	no	reported.speech.6	frame.5	speaker.6	-	-
die	-	der	ART	ART.Def.Acc.Pl.Masc	no	reported.speech.6	frame.5	-	-	-
Senatoren	-	Senator	NN	N.Reg.Acc.Pl.Masc	no	reported.speech.6	frame.5	-	-	-
der	-	der	ART	ART.Def.Gen.Sg.Fem	no	reported.speech.6	frame.5	-	-	-
herrschenden	-	herrschend	ADJA	ADJA.Pos.Gen.Sg.Fem	no	reported.speech.6	frame.5	-	-	-
Partei	-	Partei	NN	N.Reg.Gen.Sg.Fem	no	reported.speech.6	frame.5	-	-	-
warnt	-	warnen	VVFIN	VFIN.Full.3.Sg.Pres.Ind	no	reported.speech.6	frame.5	-	intexpr.6	-
,	-	--	$,	SYM.Pun.Comma	no	-	frame.5	-	-	-
sagte	-	sagen	VVFIN	VFIN.Full.3.Sg.Past.Ind	no	-	frame.5	-	intexpr.5	-
er	-	er	PPER	PRO.Pers.Subst.3.Nom.Sg.Masc	no	-	frame.5	speaker.5	-	-
:	-	--	$.	SYM.Pun.Colon	no	-	frame.5	-	-	-
„Senatoren	-	„senatoren	NN	N.Reg.Dat.Pl.Fem	yes	direct.speech.5	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.5	-	-	-	-
Ihr	-	ihr	PPER	PRO.Pers.Subst.2.Nom.Pl.*	no	direct.speech.5	frame.14	speaker.14	-	-
wißt	-	wissen	VVFIN	VFIN.Full.2.Pl.Pres.Ind	no	direct.speech.5	frame.14	-	intexpr.14	-
nicht	-	nicht	PTKNEG	PART.Neg	no	direct.speech.5	frame.14	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.5	frame.14	-	-	-
wohin	-	wohin	PWAV	PROADV.Inter	no	direct.speech.5|indirect.thought.14.nonfact.border=state	-	-	-	-
Ihr	-	ihr	PPER	PRO.Pers.Subst.2.Nom.Pl.*	no	direct.speech.5|indirect.thought.14.nonfact.border=state	-	-	-	-
treibt	-	treiben	VVFIN	VFIN.Full.2.Pl.Pres.Ind	no	direct.speech.5|indirect.thought.14.nonfact.border=state	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.5|indirect.thought.14.nonfact.border=state	-	-	-	-
wenn	-	wenn	KOUS	CONJ.SubFin.-	no	direct.speech.5|indirect.thought.14.nonfact.border=state	-	-	-	-
Ihr	-	ihr	PPER	PRO.Pers.Subst.2.Nom.Pl.*	no	direct.speech.5|indirect.thought.14.nonfact.border=state	-	-	-	-
nun	-	nun	ADV	ADV	no	direct.speech.5|indirect.thought.14.nonfact.border=state	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	direct.speech.5|indirect.thought.14.nonfact.border=state	-	-	-	-
Halt	-	Halt	NN	ADV	no	direct.speech.5|indirect.thought.14.nonfact.border=state	-	-	-	-
macht	-	machen	VVFIN	VFIN.Full.2.Pl.Pres.Ind	no	direct.speech.5|indirect.thought.14.nonfact.border=state	-	-	-	-
.	-	--	$.	SYM.Pun.Sent	no	direct.speech.5|indirect.thought.14.nonfact.border=state	-	-	-	-
Ihr	-	ihr	PPER	PRO.Pers.Subst.2.Nom.Pl.*	yes	direct.speech.5	-	-	-	-
wolltet	-	wollten	VMFIN	VFIN.Mod.2.Pl.Past.Ind	no	direct.speech.5	-	-	-	-
nur	-	nur	ADV	ADV	no	direct.speech.5	-	-	-	-
die	-	der	ART	ART.Def.Acc.Pl.*	no	direct.speech.5	-	-	-	-
Schwarzen	-	schwarze	NN	N.Reg.Acc.Pl.*	no	direct.speech.5	-	-	-	-
schützen	-	schützen	VVFIN	VINF.Full.-	no	direct.speech.5	-	-	-	-
in	-	in	APPR	APPR.In	no	direct.speech.5	-	-	-	-
ihren	-	ihr	PPOSAT	PRO.Poss.Attr.-.Dat.Pl.Neut	no	direct.speech.5	-	-	-	-
Rechten	-	Rechte	NN	N.Reg.Dat.Pl.Neut	no	direct.speech.5	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.5	-	-	-	-
und	-	und	KON	CONJ.Coord.-	no	direct.speech.5	-	-	-	-
um	-	um	APPR	APPR.Acc	no	direct.speech.5	-	-	-	-
dies	-	dieser	PDS	PRO.Dem.Subst.-.Acc.Sg.Neut	no	direct.speech.5	-	-	-	-
zu	-	zu	APPR	PART.Zu	no	direct.speech.5	-	-	-	-
thun	-	thun	NE	VINF.Full.-	no	direct.speech.5	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.5	-	-	-	-
Eure	-	euer	PPOSAT	PRO.Poss.Attr.-.Nom.Pl.Masc	no	direct.speech.5	-	-	-	-
Freunde	-	Freund	NN	N.Reg.Nom.Pl.Masc	no	direct.speech.5	-	-	-	-
in	-	in	APPR	APPR.In	no	direct.speech.5	-	-	-	-
der	-	der	ART	ART.Def.Dat.Sg.Fem	no	direct.speech.5	-	-	-	-
Macht	-	Macht	NN	N.Reg.Dat.Sg.Fem	no	direct.speech.5	-	-	-	-
erhalten	-	erhalten	VVPP	VPP.Full.Psp	yes	direct.speech.5	-	-	-	-
!	-	--	$.	SYM.Pun.Sent	no	direct.speech.5	-	-	-	-
Ihr	-	ihr	PPER	PRO.Pers.Subst.2.Nom.Pl.*	yes	direct.speech.5	-	-	-	-
wolltet	-	wollten	VMFIN	VFIN.Mod.2.Pl.Past.Subj	no	direct.speech.5	-	-	-	-
das	-	der	PDS	PRO.Dem.Subst.-.Acc.Sg.Neut	no	direct.speech.5	-	-	-	-
nicht	-	nicht	PTKNEG	PART.Neg	no	direct.speech.5	-	-	-	-
„Russisch"	-	„Russisch"	ADJA	ADJD.Pos	no	direct.speech.5	-	-	-	-
thun	-	thun	NN	VINF.Full.-	no	direct.speech.5	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.5	-	-	-	-
aber	-	aber	ADV	CONJ.Coord.Aber	no	direct.speech.5	-	-	-	-
von	-	von	APPR	APPR.Dat	no	direct.speech.5	-	-	-	-
kleinen	-	klein	ADJA	ADJA.Pos.Dat.Pl.Masc	no	direct.speech.5	-	-	-	-
Anfängen	-	Anfang	NN	N.Reg.Dat.Pl.Masc	no	direct.speech.5	-	-	-	-
ist	-	sein	VAFIN	VFIN.Sein.3.Sg.Pres.Ind	no	direct.speech.5	-	-	-	-
Etwas	-	etwas	NN	ADV	no	direct.speech.5	-	-	-	-
daraus	-	daraus	PAV	PROADV.Dem	no	direct.speech.5	-	-	-	-
entstanden	-	entstehen	VVPP	VPP.Full.Psp	no	direct.speech.5	-	-	-	-
,	-	--	$,	SYM.Pun.Comma	no	direct.speech.5	-	-	-	-
was	-	was	PRELS	PRO.Rel.Subst.-.Nom.Sg.Neut	no	direct.speech.5	-	-	-	-
dem	-	der	ART	ART.Def.Dat.Sg.Masc	no	direct.speech.5	-	-	-	-
„Russischen	-	„russischen	NN	N.Reg.Dat.Sg.Masc	no	direct.speech.5	-	-	-	-
